Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Position
2019,Lorenzo Quintana,Astros (AA),30,43,168,179,55,30,13,1,11,36,40,8,0,39,3,0,0,2,1,0,0.327380952,sa3005394,1B
2019,Luis Yan,Dodgers (R),20,39,144,167,43,34,7,2,0,20,21,22,2,38,1,0,0,0,7,1,0.298611111,sa3005475,1B
2019,Robinson Ramos,Indians (R),21,30,97,109,28,20,4,1,3,16,20,9,1,13,3,0,0,2,1,1,0.288659793,sa3005493,1B
2019,Bryan Mateo,Pirates (R),20,32,100,114,29,25,3,0,1,17,16,9,0,23,0,3,2,3,2,1,0.29,sa3005494,1B
2019,Juan Mena,Pirates (R),18,17,46,53,13,12,0,1,0,7,6,5,0,6,1,0,1,1,0,1,0.282608695,sa3005506,1B
2019,Pedro Hurtado,Blue Jays (R),19,13,42,47,6,4,1,1,0,3,2,5,0,11,0,0,0,0,1,0,0.142857142,sa3005517,1B
2019,Gerard Ramos,Rockies (R),18,38,132,166,30,17,9,0,4,32,25,27,0,37,1,5,1,0,1,1,0.227272727,sa3005536,1B
2019,Rainer Nunez,Blue Jays (R),18,21,72,82,14,9,4,0,1,11,11,6,0,22,1,3,0,0,0,3,0.194444444,sa3005551,1B
2019,Josue Cruz,Orioles (R),18,46,160,196,38,22,7,4,5,25,26,33,0,64,1,2,0,2,1,1,0.2375,sa3005577,1B
2019,Jommer Hernandez,Pirates (R),18,32,97,117,30,23,3,4,0,20,18,15,0,20,3,1,1,2,2,1,0.30927835,sa3005586,1B
2019,Hasuan Viera,Rangers (A+),23,25,74,87,16,13,1,1,1,13,4,13,0,25,0,0,0,0,5,0,0.216216216,sa3005596,1B
2019,Darwin Baez,Pirates (R),18,40,162,179,46,31,11,0,4,21,30,13,1,22,2,2,0,4,1,0,0.283950617,sa3005614,1B
2019,Carlos Sanchez,Red Sox (R),18,18,50,54,12,7,4,0,1,4,7,2,0,14,2,0,0,0,1,1,0.24,sa3005618,1B
2019,Hanser Valerio,Rockies (R),19,33,95,102,24,18,5,0,1,15,19,5,0,14,1,1,0,0,8,1,0.252631578,sa3005631,1B
2019,Julio Machado,Marlins (R),18,44,172,199,53,42,8,2,1,25,23,14,0,24,12,0,1,5,7,2,0.308139534,sa3005717,1B
2019,Luis Rodriguez,Cardinals (R),19,28,107,116,30,24,5,0,1,16,20,6,0,24,2,1,0,2,0,1,0.280373831,sa3005727,1B
2019,Luis Andujar,Cardinals (R),19,40,141,178,43,33,8,2,0,26,31,27,0,33,4,5,1,4,8,6,0.304964539,sa3005734,1B
2019,Cesar Rodriguez,Phillies (R),18,17,49,57,9,6,2,0,1,6,9,6,0,7,0,2,0,3,0,0,0.183673469,sa3005741,1B
2019,Pedro Garcia,Tigers (R),18,36,130,145,26,21,3,2,0,15,15,13,0,35,0,0,2,4,4,0,0.2,sa3005762,1B
2019,Brailin Pena,Cubs (R),18,27,93,112,21,15,3,1,2,19,15,16,0,19,2,1,0,2,3,5,0.225806451,sa3005765,1B
2019,Enmanuel Morillo,Astros (R),18,14,32,34,7,3,3,1,0,4,3,2,0,11,0,0,0,0,0,0,0.21875,sa3005770,1B
2019,Oscar Gonzalez,Phillies (R),18,42,149,172,38,33,2,2,1,16,20,17,0,27,3,2,1,2,5,3,0.255033557,sa3005776,1B
2019,Christopher De La Cruz,Nationals (R),18,33,115,134,28,21,4,2,1,9,13,16,0,18,2,1,0,1,9,2,0.24347826,sa3005777,1B
2019,Frank Herrera,Royals (R),18,34,126,142,33,23,6,1,3,13,18,9,1,10,4,2,1,2,3,5,0.261904761,sa3005897,1B
2019,Yerangel Medina,Braves (R),19,31,104,115,24,14,8,0,2,10,13,7,1,26,3,1,0,5,2,2,0.23076923,sa3005901,1B
2019,Ricardo Toro,Astros (R),18,40,104,128,28,22,3,1,2,12,23,14,0,17,7,3,0,3,6,3,0.269230769,sa3005904,1B
2019,Sergio Montes,Tigers (R),18,18,63,67,8,5,2,0,1,7,7,2,0,24,1,1,0,2,0,1,0.126984126,sa3005905,1B
2019,Shendrik Apostel,Pirates (R),19,27,82,107,21,15,1,0,5,16,16,21,0,18,3,1,0,3,0,0,0.25609756,sa3005907,1B
2019,Guillermo Quintana,Royals (R),18,31,97,122,30,20,8,0,2,8,19,19,1,11,3,2,1,2,2,1,0.30927835,sa3005916,1B
2019,Guillermo Quintana,Royals (R),18,12,46,53,15,9,6,0,0,9,6,6,0,10,1,0,0,1,1,1,0.326086956,sa3005916,1B
2019,Juan Frias,Brewers (R),18,32,100,122,27,18,7,2,0,12,21,21,1,18,0,1,0,3,3,2,0.27,sa3005933,1B
2019,Brayan Mancilla,Cubs (R),19,39,129,153,28,19,7,1,1,19,17,15,0,27,7,2,0,0,8,4,0.217054263,sa3005946,1B
2019,Juan Loyo,Mets (R),20,18,50,61,11,7,3,0,1,7,5,6,0,13,4,0,1,0,0,0,0.22,sa3005948,1B
2019,Jeans Garcia,Dodgers (R),18,17,46,58,8,8,0,0,0,4,8,11,0,17,0,1,0,0,2,1,0.173913043,sa3006078,1B
2019,Andres Gari,Red Sox (R),18,23,75,88,18,14,4,0,0,10,9,8,0,15,3,2,0,2,2,0,0.24,sa3006079,1B
2019,Guillermo Tatis,Nationals (R),19,11,38,42,6,3,2,1,0,3,4,3,0,14,1,0,0,0,1,0,0.157894736,sa3006183,1B
2019,Julio De La Cruz,Mariners (R),18,23,77,92,22,14,4,2,2,16,12,14,0,24,1,0,0,1,3,1,0.285714285,sa3006199,1B
2019,Yeral Casilla,Mariners (R),18,25,83,97,13,7,4,0,2,8,8,10,0,32,3,1,0,1,0,1,0.156626506,sa3006209,1B
2019,Jeremia Almonte,Rangers (R),18,40,140,166,35,31,4,0,0,19,19,19,0,33,2,5,0,0,5,0,0.25,sa3006226,1B
2019,Ramses Malave,Diamondbacks (R),18,38,137,171,40,24,13,3,0,21,25,26,0,35,6,2,0,1,6,4,0.291970802,sa3006428,1B
2019,Francisco Gonzalez,Indians/Brewers (R),19,31,98,113,27,23,2,1,1,12,8,12,1,9,2,1,0,1,3,1,0.275510204,sa3006547,1B
2019,Jose Cordova,Rockies (R),19,34,115,142,41,33,6,1,1,23,21,12,0,24,9,5,1,0,14,4,0.356521739,sa3006548,1B
2019,Joseph Paulino,Indians (R),17,12,41,42,8,6,2,0,0,3,1,0,0,12,1,0,0,0,0,0,0.195121951,sa3006580,1B
2019,Christhian Espinal,Cubs (R),18,32,95,116,17,11,2,0,4,16,20,19,0,40,1,1,0,1,4,3,0.178947368,sa3006607,1B
2019,Zack Shannon,Diamondbacks (A),23,63,219,248,53,35,9,0,9,26,35,25,0,69,2,2,0,4,1,0,0.242009132,sa3006647,1B
2019,Seth Beer,Astros (AA),22,63,234,280,70,45,9,0,16,40,52,24,6,58,20,2,0,7,0,0,0.299145299,sa3006658,1B
2019,Seth Beer,Astros (A+),22,35,128,152,42,25,8,0,9,24,34,14,0,30,7,3,0,2,0,3,0.328125,sa3006658,1B
2019,Brian Sharp,Mets (A),22,91,310,349,67,44,10,4,9,36,31,33,1,120,0,2,4,4,5,1,0.216129032,sa3006663,1B
2019,Luke Becker,Padres (A),23,16,55,64,8,6,2,0,0,10,5,9,0,10,0,0,0,3,1,0,0.145454545,sa3006665,1B
2019,Devlin Granberg,Red Sox (A),23,94,341,401,99,68,18,5,8,56,43,42,0,76,15,3,0,7,6,4,0.29032258,sa3006671,1B
2019,Reese Berberet,Rockies (R),21,23,78,90,12,5,4,0,3,8,10,7,0,43,4,1,0,0,0,0,0.153846153,sa3006672,1B
2019,Jacson McGowan,Rays (A-),22,37,131,157,34,22,10,1,1,17,28,22,0,37,1,3,0,3,5,0,0.259541984,sa3006677,1B
2019,Luke Mangieri,Pirates (A),22,17,60,69,15,10,2,0,3,9,11,7,0,11,0,1,1,0,0,2,0.25,sa3006684,1B
2019,Luke Mangieri,Pirates (A-),22,17,58,67,19,12,5,0,2,14,7,7,1,8,2,0,0,0,0,0,0.327586206,sa3006684,1B
2019,Tim Millard,Angels (A),24,37,102,126,20,17,1,0,2,13,13,20,0,31,3,1,0,0,1,0,0.196078431,sa3006687,1B
2019,Michael Wielansky,Astros (A),22,51,173,195,45,33,9,1,2,29,23,19,0,39,3,0,0,6,2,2,0.260115606,sa3006730,1B
2019,David Hensley,Astros (A),23,79,287,314,68,48,11,3,6,39,27,25,1,71,0,2,0,6,11,4,0.236933797,sa3006733,1B
2019,Cash Gladfelter,Mariners (A-),22,29,103,115,22,10,7,1,4,16,23,11,1,44,0,1,0,2,2,0,0.213592233,sa3006734,1B
2019,John Cresto,Rockies (A),22,48,172,189,49,24,21,0,4,21,35,10,1,56,7,0,0,1,10,1,0.28488372,sa3006782,1B
2019,David Fry,Brewers (A),23,104,395,440,106,54,36,1,15,54,60,34,1,93,4,6,1,3,7,4,0.26835443,sa3006787,1B
2019,Seth Lancaster,Phillies (A),23,23,79,90,18,8,7,1,2,11,9,9,0,22,1,1,0,2,10,1,0.227848101,sa3006788,1B
2019,Joe Gillette,Diamondbacks (A),23,20,63,77,14,9,2,0,3,7,7,12,0,30,2,0,0,1,4,0,0.222222222,sa3006849,1B
2019,Joe Gillette,Diamondbacks (A+),23,22,72,79,16,10,3,1,2,13,7,6,0,33,1,0,0,1,0,0,0.222222222,sa3006849,1B
2019,Jonathan Engelmann,Indians (A),22,22,76,86,23,18,4,0,1,7,8,5,0,17,3,1,0,2,5,1,0.302631578,sa3006858,1B
2019,Jordan Verdon,Tigers (A-),22,25,87,101,23,14,8,1,0,12,14,10,1,16,3,1,0,2,0,0,0.264367816,sa3006862,1B
2019,Lawrence Butler,Athletics (A-),18,36,121,143,21,16,1,1,3,14,14,20,0,56,1,1,0,1,1,0,0.173553719,sa3006873,1B
2019,Ian Evans,Orioles (A-),22,23,78,89,19,17,1,1,0,7,8,8,0,8,2,1,0,3,2,0,0.243589743,sa3006874,1B
2019,Luke Miller,Phillies (A),22,21,73,86,19,14,2,0,3,13,12,12,0,20,1,0,0,1,1,2,0.260273972,sa3006879,1B
2019,Luke Miller,Phillies (A+),22,25,83,95,22,15,4,0,3,9,10,10,0,28,0,2,0,0,0,0,0.26506024,sa3006879,1B
2019,Gabe Snyder,Twins (A),24,88,320,367,85,51,19,3,12,47,43,36,0,76,7,3,0,5,4,2,0.265625,sa3006880,1B
2019,Jose Martinez,Yankees (R),20,18,57,69,18,6,7,2,3,7,12,8,0,13,4,0,0,1,1,1,0.315789473,sa3006890,1B
2019,Leandro Emiliani,Nationals (R),19,22,75,94,21,12,5,0,4,8,18,14,1,26,5,0,0,1,0,1,0.28,sa3006897,1B
2019,Ray Hernandez,Braves (R),22,22,77,85,12,7,3,0,2,7,13,7,0,20,1,0,0,0,0,1,0.155844155,sa3006904,1B
2019,Rhett Aplin,Royals (R),23,39,141,165,41,25,8,0,8,31,27,20,0,30,3,1,0,4,0,1,0.290780141,sa3006907,1B
2019,CJ Alexander,Braves (AA),22,11,28,37,4,3,1,0,0,4,4,7,0,5,0,1,0,1,0,0,0.142857142,sa3006912,1B
2019,CJ Alexander,Braves (A+),22,19,60,74,8,7,1,0,0,4,1,14,1,18,0,0,0,1,3,1,0.133333333,sa3006912,1B
2019,Nick Ames,Tigers (A+),22,64,241,259,56,41,10,0,5,21,28,16,1,61,2,0,0,4,0,0,0.232365145,sa3006919,1B
2019,Nick Ames,Tigers (A),22,31,112,129,39,27,11,0,1,18,19,16,1,29,0,1,0,2,1,0,0.348214285,sa3006919,1B
2019,Chase Chambers,Mets (A),23,75,269,298,71,58,10,1,2,27,26,16,0,69,9,4,0,5,0,1,0.26394052,sa3006921,1B
2019,Chase Calabuig,Athletics (AA),23,78,277,324,76,60,10,3,3,34,39,37,0,68,5,5,0,2,7,3,0.274368231,sa3006927,1B
2019,Harrison Dinicola,Marlins (A+),22,14,37,41,12,11,1,0,0,7,0,4,0,9,0,0,0,0,2,0,0.324324324,sa3006928,1B
2019,Harrison Dinicola,Marlins (A-),22,18,65,71,16,11,5,0,0,7,7,5,0,20,1,0,0,3,2,1,0.246153846,sa3006928,1B
2019,Russ Olive,Rays (A),23,13,45,47,10,7,2,0,1,5,4,2,0,9,0,0,0,2,0,0,0.222222222,sa3006930,1B
2019,Russ Olive,Rays (A+),23,32,106,113,16,13,3,0,0,4,7,4,0,31,1,2,0,4,0,1,0.150943396,sa3006930,1B
2019,Kaleo Johnson,Rays (A),22,60,238,258,68,47,13,1,7,26,37,14,0,59,5,1,0,8,4,1,0.285714285,sa3006935,1B
2019,Kaleo Johnson,Rays (A+),22,35,124,136,34,26,7,0,1,7,14,6,0,34,5,1,0,0,0,0,0.274193548,sa3006935,1B
2019,Alex King,Diamondbacks (A+),23,50,166,193,38,29,7,1,1,24,9,24,0,74,2,1,0,3,2,2,0.228915662,sa3006939,1B
2019,Connor McVey,Brewers (A),24,80,249,319,59,47,7,1,4,44,20,49,0,70,11,2,8,5,11,3,0.236947791,sa3006941,1B
2019,Nick Gatewood,Padres (A-),21,24,89,102,20,16,4,0,0,3,17,11,0,22,1,1,0,3,0,0,0.224719101,sa3007006,1B
2019,Nick Gatewood,Padres (A),21,13,48,51,7,2,5,0,0,5,4,3,0,19,0,0,0,0,0,0,0.145833333,sa3007006,1B
2019,Dillon Paulson,Dodgers (A),22,82,300,361,67,37,17,1,12,52,50,56,1,88,1,4,0,5,0,0,0.223333333,sa3007007,1B
2019,Dillon Paulson,Dodgers (A+),22,10,30,38,4,3,1,0,0,4,1,8,0,15,0,0,0,0,1,0,0.133333333,sa3007007,1B
2019,Alfonso Rivas,Athletics (A+),22,92,351,415,102,75,20,2,5,49,44,55,3,88,7,2,0,5,2,2,0.29059829,sa3007014,1B
2019,Zach Malis,Tigers (A),22,32,107,119,23,18,3,0,2,11,15,11,0,19,0,1,0,1,0,1,0.214953271,sa3007025,1B
2019,Noah Vaughan,Athletics (A),22,15,47,48,8,4,1,2,1,4,4,1,0,25,0,0,0,0,0,0,0.170212765,sa3007026,1B
2019,Mason Berne,Braves (R),23,18,52,59,12,8,1,0,3,8,11,7,0,11,0,0,0,3,0,0,0.23076923,sa3007029,1B
2019,Frankie Tostado,Giants (A),21,99,387,420,99,66,15,4,14,56,68,26,1,91,3,3,1,4,0,0,0.255813953,sa3007030,1B
2019,Luke Heyer,Dodgers (A),22,70,247,281,52,28,10,3,11,35,42,29,0,89,3,2,0,8,5,0,0.210526315,sa3007042,1B
2019,Rafael Herrera,Cubs (R),18,42,120,153,40,28,7,3,2,29,18,28,0,18,2,2,1,0,11,6,0.333333333,sa3007052,1B
2019,Nick Ward,Athletics (A),23,57,202,232,43,30,7,2,4,24,22,27,0,63,2,1,0,2,5,0,0.212871287,sa3007089,1B
2019,David Garza,Diamondbacks (A),24,9,31,34,5,4,1,0,0,2,3,1,0,11,2,0,0,0,0,0,0.161290322,sa3007093,1B
2019,Grant Fennell,Cubs (A+),23,67,227,257,56,37,15,1,3,27,34,24,0,67,2,4,0,7,1,1,0.246696035,sa3007100,1B
2019,Alec Bohm,Phillies (A),22,22,79,93,29,17,9,0,3,13,11,12,0,14,0,2,0,2,3,0,0.367088607,sa3007284,1B
2019,Albee Weiss,Twins (A),23,11,42,45,8,3,4,0,1,5,3,2,1,23,1,0,0,2,0,0,0.19047619,sa3007292,1B
2019,Albee Weiss,Twins (R),23,23,96,105,25,11,4,1,9,17,25,4,0,37,2,3,0,1,0,0,0.260416666,sa3007292,1B
2019,Lee Solomon,Padres (A),22,81,260,306,58,37,18,1,2,28,22,35,1,72,7,1,3,8,3,3,0.223076923,sa3007293,1B
2019,Rixon Wingrove,Phillies (R),19,26,99,112,31,16,9,2,4,18,23,12,0,19,0,1,0,1,0,1,0.313131313,sa3007298,1B
2019,Jake Brodt,Blue Jays (A),23,82,295,343,72,45,13,2,12,30,42,42,1,113,4,2,0,6,12,4,0.244067796,sa3007316,1B
2019,Tyler Flores,Giants (A-),23,27,105,118,29,17,4,1,7,12,22,10,0,16,1,2,0,3,1,1,0.276190476,sa3007335,1B
2019,Matt Kroon,Phillies (A),22,37,138,152,37,29,6,1,1,19,12,12,0,46,1,1,0,3,8,4,0.268115942,sa3007502,1B
2019,Matt Kroon,Phillies (A+),22,45,149,168,32,21,6,3,2,20,16,11,0,49,6,2,0,4,5,1,0.2147651,sa3007502,1B
2019,David Clawson,Angels (R),22,36,141,155,29,13,9,1,6,18,22,11,1,42,2,1,0,5,0,1,0.205673758,sa3007507,1B
2019,Nick Patten,Pirates (A-),22,28,97,112,18,11,4,1,2,13,10,11,1,36,3,1,0,0,1,1,0.18556701,sa3007520,1B
2019,Brendt Citta,Pirates (A-),22,12,41,44,12,8,2,1,1,3,7,1,0,12,1,1,0,1,0,0,0.292682926,sa3007633,1B
2019,Triston Casas,Red Sox (A),19,93,333,390,84,44,19,4,17,53,68,45,3,96,6,6,0,7,2,2,0.252252252,sa3007634,1B
2019,Kyle Gray,Yankees (A+),22,10,35,37,9,8,1,0,0,3,4,2,0,4,0,0,0,0,2,0,0.257142857,sa3007636,1B
2019,Scott Schreiber,Astros (A),23,29,100,122,29,18,8,0,3,20,18,20,0,25,1,1,0,2,5,0,0.29,sa3007637,1B
2019,Scott Schreiber,Astros (A+),23,47,166,180,28,13,9,0,6,19,17,12,1,58,0,1,1,5,3,3,0.168674698,sa3007637,1B
2019,Brendan Venter,Braves (A),22,60,201,231,36,18,14,0,4,17,20,17,1,70,11,1,1,5,0,0,0.179104477,sa3007645,1B
2019,Grant Lavigne,Rockies (A),19,100,348,419,83,60,18,0,5,42,50,58,1,101,6,3,4,9,7,7,0.238505747,sa3007743,1B
2019,Mickey Gasper,Yankees (A),23,75,254,304,60,36,17,0,7,31,35,41,1,55,7,2,0,9,1,0,0.236220472,sa3007747,1B
2019,Logan Porter,Royals (R),23,32,104,135,37,20,9,0,8,21,23,24,0,26,6,1,0,4,0,0,0.35576923,sa3007750,1B
2019,Mitchell Robinson,Yankees (A),23,16,58,65,9,7,1,0,1,8,3,7,0,24,0,0,0,1,0,1,0.155172413,sa3007865,1B
2019,Mitchell Robinson,Yankees (A-),23,12,44,49,5,3,1,0,1,3,6,5,0,17,0,0,0,1,0,0,0.113636363,sa3007865,1B
2019,Connor Hollis,Rays (A),24,41,153,175,43,24,13,2,4,28,18,13,0,33,7,2,0,6,4,1,0.281045751,sa3007870,1B
2019,Jake Slaughter,Cubs (A-),22,40,153,171,47,36,6,2,3,21,23,11,0,34,5,2,0,4,6,2,0.307189542,sa3007871,1B
2019,Tyler Durna,Cubs (A+),22,23,83,91,21,16,5,0,0,13,9,4,0,14,4,0,0,1,0,0,0.253012048,sa3007879,1B
2019,Tyler Durna,Cubs (A),22,76,263,300,80,54,21,1,4,33,42,31,1,38,5,1,0,10,2,6,0.304182509,sa3007879,1B
2019,Eduar Ramirez,Pirates (R),18,15,43,61,13,9,4,0,0,12,8,16,1,10,2,0,0,2,2,1,0.302325581,sa3007915,1B
2019,Dylan Harris,Reds (A),24,14,45,51,6,6,0,0,0,2,0,5,0,7,1,0,0,1,0,1,0.133333333,sa3007918,1B
2019,Luke Reynolds,Cubs (A+),24,55,184,213,35,23,9,0,3,22,17,22,0,68,6,1,0,4,1,2,0.190217391,sa3008004,1B
2019,Luke Reynolds,Cubs (A),24,21,72,84,19,14,2,1,2,9,3,11,0,22,1,0,0,1,0,0,0.263888888,sa3008004,1B
2019,Zach Rheams,Mets (A),22,18,60,65,13,9,3,0,1,3,6,4,0,26,1,0,0,1,0,0,0.216666666,sa3008050,1B
2019,Madison Stokes,Phillies (A+),23,91,354,373,87,57,18,2,10,34,36,14,1,93,3,1,1,9,0,3,0.245762711,sa3008076,1B
2019,Kelvin Pena,Braves (R),18,48,177,204,42,23,13,0,6,24,33,19,3,46,3,5,0,2,1,2,0.237288135,sa3008083,1B
2019,Michael Gretler,Pirates (A),23,52,178,207,40,25,13,0,2,25,25,23,1,56,3,2,1,6,1,0,0.224719101,sa3008106,1B
2019,Michael Gretler,Pirates (A+),23,15,53,56,10,9,1,0,0,2,3,2,1,13,0,0,1,0,0,0,0.188679245,sa3008106,1B
2019,Carlos Hernandez,Phillies (R),18,10,29,33,6,2,4,0,0,4,4,3,0,7,1,0,0,3,1,0,0.206896551,sa3008111,1B
2019,Luken Baker,Cardinals (A+),22,97,350,396,77,50,21,0,6,32,39,42,1,90,3,1,0,8,1,1,0.22,sa3008267,1B
2019,Leonardo Seminati,Reds (R),20,31,108,124,27,18,4,0,5,14,16,15,2,40,0,1,0,1,0,0,0.25,sa3008298,1B
2019,Wilker Velasquez,Mets (R),18,39,139,146,32,29,1,2,0,11,15,4,0,30,1,2,0,8,1,3,0.230215827,sa3008364,1B
2019,JJ Schwarz,Athletics (A),23,24,78,92,14,10,1,0,3,6,11,10,0,21,1,3,0,3,0,0,0.179487179,sa3008391,1B
2019,Zander Clarke,Giants (A+),23,31,105,115,21,15,5,0,1,9,15,7,0,31,1,1,1,2,1,1,0.2,sa3008431,1B
2019,Gregori Custodio,Red Sox (R),18,18,58,68,11,8,3,0,0,7,5,9,0,16,0,1,0,0,1,1,0.189655172,sa3008468,1B
2019,Deivis Vegas,Diamondbacks (R),19,36,130,151,32,21,10,1,0,21,18,14,0,16,5,2,0,2,2,4,0.246153846,sa3008556,1B
2019,Trey Jacobs,Rockies (A-),22,9,34,37,9,7,1,1,0,7,2,2,1,8,0,1,0,0,1,1,0.264705882,sa3008562,1B
2019,Omar Martinez,Yankees (R),17,17,42,51,12,10,1,0,1,5,7,8,0,7,0,1,0,0,0,0,0.285714285,sa3008573,1B
2019,Arquimedes Cumana,Marlins (R),19,42,154,182,46,33,12,1,0,16,27,18,1,29,7,3,0,2,2,3,0.298701298,sa3008576,1B
2019,D.C. Arendas,Angels (A+),25,28,95,113,18,11,5,1,1,11,6,13,0,49,5,0,0,0,1,0,0.189473684,sa3008616,1B
2019,D.C. Arendas,Angels (A),25,56,184,222,37,18,9,4,6,24,24,31,0,69,5,2,0,1,2,0,0.201086956,sa3008616,1B
2019,Jose Andujar,Twins (R),18,33,110,121,19,15,3,0,1,12,11,10,0,42,1,0,0,3,1,1,0.172727272,sa3008738,1B
2019,Jose Rodriguez,Rangers (R),17,45,171,211,41,30,8,1,2,28,37,30,0,26,3,7,0,5,0,0,0.239766081,sa3008753,1B
2019,Victor Bericoto,Giants (R),17,45,168,214,57,44,9,1,3,41,34,43,0,36,2,1,0,4,7,1,0.339285714,sa3008767,1B
2019,Erick Tejeda,Nationals (R),17,29,102,113,23,21,1,1,0,8,9,11,0,26,0,0,0,0,1,1,0.225490196,sa3008783,1B
2019,Gabe Moncada,Mariners (R),17,32,119,132,28,23,5,0,0,11,13,11,0,26,1,1,0,5,1,1,0.235294117,sa3008789,1B
2019,Albert Feliz,Red Sox (R),17,48,170,196,45,26,12,0,7,22,36,19,0,58,3,4,0,4,3,2,0.264705882,sa3008799,1B
2019,Victor Diaz,Phillies (R),17,50,193,214,56,38,13,3,2,34,28,15,2,39,2,4,0,6,5,3,0.29015544,sa3008801,1B
2019,Alex Zapete,Red Sox (R),17,33,135,146,40,33,7,0,0,22,18,7,1,13,2,2,0,4,5,4,0.296296296,sa3008811,1B
2019,Luis Cabrera,Reds (R),17,24,77,96,15,11,3,1,0,9,10,15,0,33,2,1,1,1,3,1,0.194805194,sa3008814,1B
2019,Alberto Bernal,White Sox (R),17,30,93,124,15,9,4,1,1,17,12,22,0,40,5,3,1,1,1,1,0.161290322,sa3008825,1B
2019,Cristian Calzadilla,Tigers (R),17,33,107,136,30,27,3,0,0,19,8,21,0,13,6,2,0,6,4,3,0.280373831,sa3008830,1B
2019,Erys Bautista,Brewers (R),17,43,163,181,40,29,7,0,4,25,19,12,1,33,5,0,1,4,2,0,0.245398773,sa3008846,1B
2019,Axcel Peralta,Padres (R),17,34,125,142,30,19,8,2,1,20,16,16,0,39,1,0,0,0,1,2,0.24,sa3008852,1B
2019,Gilberto Machado,Orioles (R),18,38,115,140,20,14,5,1,0,20,8,20,0,10,5,0,0,2,0,1,0.173913043,sa3008855,1B
2019,Juan Diaz,Dodgers (R),17,40,143,177,34,23,7,2,2,19,22,24,0,29,5,5,0,4,2,0,0.237762237,sa3008862,1B
2019,Willfrann Astudillo,Blue Jays (R),17,33,86,103,17,15,2,0,0,13,8,12,0,13,5,0,0,1,5,0,0.197674418,sa3008872,1B
2019,Cristopher Cruz,Athletics (R),17,44,138,174,23,17,5,0,1,17,10,25,1,53,4,5,2,0,2,3,0.166666666,sa3008884,1B
2019,Albert Fabian,Padres (R),17,29,96,119,27,15,11,0,1,9,17,20,0,23,2,1,0,1,2,2,0.28125,sa3008888,1B
2019,Victor Duarte,Padres (R),18,31,104,128,21,14,6,1,0,17,15,11,0,9,9,3,1,4,5,3,0.201923076,sa3008904,1B
2019,Leonel Callez,Blue Jays (R),18,38,128,144,38,31,5,1,1,18,15,7,0,21,6,3,0,2,5,5,0.296875,sa3008912,1B
2019,Adony Mejia,Phillies (R),18,35,109,138,15,12,3,0,0,22,6,19,0,28,9,1,0,3,4,2,0.137614678,sa3008924,1B
2019,Densi Meli,Royals (R),18,10,32,39,2,1,1,0,0,2,2,6,0,12,1,0,0,1,1,0,0.0625,sa3008927,1B
2019,Reiner Abello,Rockies (R),17,16,52,63,9,6,3,0,0,8,6,7,0,15,3,0,1,1,1,1,0.173076923,sa3008932,1B
2019,Endy Estrada,Diamondbacks (R),17,44,167,189,49,31,13,3,2,27,26,18,0,27,2,2,0,5,9,3,0.293413173,sa3008935,1B
2019,Darel Belen,Red Sox (R),19,43,162,192,44,28,7,5,4,36,36,22,0,33,5,3,0,2,11,4,0.271604938,sa3008939,1B
2019,Lazaro Leal,White Sox (R),22,40,134,160,29,17,10,1,1,12,19,21,1,22,4,1,0,4,2,1,0.21641791,sa3008940,1B
2019,Jose Hernandez,Mets (R),17,21,71,86,17,15,2,0,0,15,4,14,0,24,1,0,0,1,2,3,0.239436619,sa3008943,1B
2019,Rubel Cespedes,Twins (R),18,29,117,124,29,21,7,1,0,13,15,4,0,23,2,1,0,2,2,0,0.247863247,sa3008953,1B
2019,Wilmer Perez,Red Sox (R),18,32,114,136,20,16,2,2,0,13,12,20,0,30,0,1,1,0,0,1,0.175438596,sa3008954,1B
2019,Domenico Pascale,Mets (R),19,27,85,100,14,13,1,0,0,8,10,9,0,13,2,2,2,1,0,0,0.164705882,sa3009192,1B
2019,Cristopher Perez,Mets (R),18,30,102,112,28,25,2,1,0,12,8,6,0,15,0,0,4,1,3,4,0.274509803,sa3009194,1B
2019,Miguel Palma,Astros (R),17,37,102,127,24,13,7,0,4,15,12,12,0,28,11,1,1,0,5,5,0.235294117,sa3009279,1B
2019,Gary David,Blue Jays (R),17,23,60,70,11,10,1,0,0,4,3,7,0,10,3,0,0,2,0,0,0.183333333,sa3009288,1B
2019,Freddy Guilamo,Astros (R),18,29,63,82,19,14,4,1,0,14,10,18,0,13,1,0,0,0,1,2,0.301587301,sa3009297,1B
2019,Alexander Pena,Twins (R),17,27,97,112,30,20,7,0,3,16,20,11,0,19,4,0,0,2,1,1,0.30927835,sa3009302,1B
2019,Nicolas Garcia,Yankees (R),18,19,60,69,14,11,3,0,0,6,6,6,0,23,2,0,1,1,5,2,0.233333333,sa3009313,1B
2019,Jhonny Ventura,Mets (R),17,24,61,74,11,8,3,0,0,6,10,10,0,12,1,2,0,0,0,1,0.180327868,sa3009314,1B
2019,Rafael Escalante,Pirates (R),17,21,56,71,12,8,2,1,1,8,5,12,0,9,3,0,0,0,0,3,0.214285714,sa3009322,1B
2019,Darlyn Montero,Athletics (R),17,34,114,136,29,21,5,3,0,16,15,18,0,34,1,3,0,1,7,3,0.254385964,sa3009324,1B
