Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Position
2019,Jacob Olson,Cubs ,A-,22,13,46,50,9,3,5,1,0,7,6,2,0,13,1,0,0,0,0,0,0.195652173,sa3010394,OF
2019,Darius Hill,Cubs ,A-,21,18,63,75,19,16,3,0,0,7,10,7,0,7,0,4,1,0,1,2,0.301587301,sa3010395,OF
2019,Matt Gorski,Pirates ,A-,21,27,105,115,23,13,7,1,2,16,17,8,0,26,0,2,0,0,5,1,0.219047619,sa3010399,OF
2019,Jacob Sanford,Yankees ,A-,21,31,121,129,29,17,8,3,1,14,8,5,0,36,3,0,0,1,1,3,0.239669421,sa3010585,OF
2019,Kona Quiggle,Tigers ,A-,21,25,83,98,16,13,2,0,1,11,8,13,0,27,1,1,0,1,0,2,0.192771084,sa3010588,OF
2019,Tucker Maxwell,Phillies ,A-,22,14,45,51,2,1,1,0,0,2,1,5,0,20,0,1,0,0,1,0,0.044444444,sa3010589,OF
2019,Bryant Packard,Tigers ,A-,21,11,37,44,13,11,2,0,0,5,2,6,0,9,0,1,0,0,1,0,0.351351351,sa3010590,OF
2019,Hunter Hearn,Phillies ,A-,22,25,85,93,16,9,4,0,3,7,7,6,0,23,2,0,0,1,0,2,0.188235294,sa3010591,OF
2019,Jairo Jose,Astros ,R,17,16,27,35,4,4,0,0,0,5,1,7,0,15,1,0,0,0,2,0,0.148148148,sa3010592,OF
2019,Hunter Markwardt,Phillies ,A-,21,18,62,68,19,17,1,1,0,7,8,2,0,14,1,3,0,1,6,1,0.306451612,sa3010602,OF
2019,Brandon Wulff,Dodgers ,R,22,16,50,71,8,2,2,2,2,14,15,15,0,22,6,0,0,0,1,1,0.16,sa3010637,OF
2019,Mikey Filia,Royals ,R,22,22,71,87,18,12,5,1,0,7,8,11,0,14,4,1,0,2,6,1,0.253521126,sa3010639,OF
2019,Elliott Cary,Tigers ,R,23,9,29,36,9,7,2,0,0,8,1,5,0,12,2,0,0,0,1,1,0.310344827,sa3010676,OF
2019,Lorenzo Hampton,Marlins ,R,21,25,92,110,27,21,4,0,2,15,21,14,0,16,3,1,0,1,3,0,0.29347826,sa3010678,OF
2019,Jake Farrell,Yankees ,R,23,8,28,31,8,5,2,0,1,4,4,2,0,7,0,1,0,0,0,1,0.285714285,sa3010680,OF
2019,Michael Harris,Braves ,R,18,22,76,84,29,22,4,2,1,11,13,7,0,15,1,0,0,1,4,1,0.381578947,sa3010684,OF
2019,Mason Janvrin,Orioles ,R,21,18,63,67,19,18,1,0,0,9,9,3,0,16,0,1,0,0,10,1,0.301587301,sa3010685,OF
2019,Kerry Carpenter,Tigers ,R,21,20,73,84,19,9,6,1,3,10,11,8,0,9,2,1,0,1,0,0,0.260273972,sa3010689,OF
2019,Riley Greene,Tigers ,A-,18,18,68,77,21,16,3,1,1,10,6,9,0,19,0,0,0,1,1,0,0.308823529,sa3010694,OF
2019,Riley Greene,Tigers ,R,18,9,37,43,13,8,3,0,2,9,8,5,0,12,1,0,0,1,0,0,0.351351351,sa3010694,OF
2019,Colin Barber,Astros ,R,18,14,50,59,11,6,4,0,1,8,4,9,0,17,0,0,0,1,1,0,0.22,sa3010696,OF
2019,D'Vaughn Knowles,Yankees ,R,18,11,36,40,5,3,2,0,0,4,5,2,0,11,1,0,1,1,1,0,0.138888888,sa3010697,OF
2019,Carlos Canache,Pirates ,R,18,16,38,48,7,6,0,1,0,3,2,8,0,8,1,1,0,0,1,3,0.184210526,sa3010698,OF
2019,Victor Mesa Jr.,Marlins ,R,17,29,112,132,30,23,5,2,0,26,14,15,0,20,0,3,1,0,2,3,0.267857142,sa3010700,OF
2019,Sammy Siani,Pirates ,R,18,20,69,88,18,15,1,2,0,8,5,16,0,21,2,1,0,2,2,0,0.260869565,sa3010704,OF
2019,Trejyn Fletcher,Cardinals ,R,18,16,60,66,13,10,2,0,1,5,12,4,0,32,0,2,0,0,5,0,0.216666666,sa3010709,OF
2019,Trejyn Fletcher,Cardinals ,R,18,9,37,42,11,6,3,0,2,6,8,4,0,17,0,1,0,0,0,0,0.297297297,sa3010709,OF
2019,Luis Guerrero,Astros ,A-,20,11,38,46,8,6,2,0,0,6,2,7,0,11,0,1,0,1,2,0,0.210526315,sa3010713,OF
2019,Luis Guerrero,Astros ,R,20,11,39,45,11,7,3,0,1,2,4,4,0,11,2,0,0,2,0,1,0.282051282,sa3010713,OF
2019,Keaton Greenwalt,Phillies ,R,21,23,88,93,20,15,2,0,3,11,11,3,0,16,0,2,0,3,2,1,0.227272727,sa3010714,OF
2019,Jared Mang,Tigers ,R,22,21,70,82,16,12,3,1,0,5,13,10,0,15,2,0,0,1,0,1,0.228571428,sa3010716,OF
2019,Craig Lewis,Orioles ,R,22,18,48,53,20,18,2,0,0,7,6,4,0,7,0,1,0,0,4,2,0.416666666,sa3010717,OF
2019,Stephen Paolini,Braves ,R,18,17,64,75,10,10,0,0,0,6,1,10,0,18,0,1,0,3,1,0,0.15625,sa3010720,OF
2019,Patrick Romeri,Cardinals ,R,18,22,76,92,17,11,2,0,4,15,13,12,0,25,3,1,0,0,2,0,0.22368421,sa3010723,OF
2019,Bryson Gandy,Twins ,R,20,20,56,70,12,11,1,0,0,7,6,11,0,25,2,1,0,0,5,1,0.214285714,sa3010725,OF
2019,Jeremy Ydens,Nationals ,A-,21,25,89,101,13,9,3,1,0,9,3,6,0,28,5,1,0,0,0,1,0.146067415,sa3010852,OF
2019,Ryan Shinn,Mets ,R,22,25,83,100,19,15,3,0,1,12,7,8,0,25,7,1,1,1,3,3,0.228915662,sa3010857,OF
2019,Kevin Strohschein,Nationals ,R,21,14,53,59,16,12,2,1,1,7,7,6,0,11,0,0,0,0,1,1,0.301886792,sa3010859,OF
2019,Bryan Nino,Indians/Brewers ,R,17,33,109,122,16,14,2,0,0,7,5,10,0,31,2,1,0,2,1,1,0.14678899,sa3010866,OF
2019,Kadon Morton,Braves ,R,18,15,48,53,9,4,3,2,0,7,6,5,0,23,0,0,0,0,0,1,0.1875,sa3010870,OF
2019,Damian Valdez,Orioles ,R,17,31,101,118,19,18,1,0,0,10,8,12,0,33,0,2,3,1,0,0,0.188118811,sa3010872,OF
2019,Kevin Infante,Orioles ,R,18,43,164,184,49,39,7,2,1,20,14,15,1,32,3,0,2,3,10,4,0.298780487,sa3010877,OF
2019,Isaac Curbata,Indians/Brewers ,R,17,20,54,65,7,6,0,0,1,3,5,8,0,21,3,0,0,0,6,3,0.129629629,sa3010879,OF
2019,Alan Meza,Indians/Brewers ,R,17,35,105,122,19,16,2,1,0,13,3,16,0,32,1,0,0,0,9,4,0.18095238,sa3010883,OF
2019,Connor Perry,Tigers ,R,22,19,54,73,14,9,3,0,2,13,12,15,0,20,2,1,0,0,10,1,0.259259259,sa3010884,OF
2019,Daniel Mateo,Rangers ,R,17,24,81,94,24,20,3,1,0,14,15,9,0,15,1,3,0,1,12,3,0.296296296,sa3010886,OF
2019,Zach Huffins,Rays ,R,20,15,49,54,13,10,2,1,0,9,2,5,0,12,0,0,0,0,4,1,0.265306122,sa3010891,OF
2019,Welington Santana,Orioles ,R,18,24,81,87,18,14,4,0,0,10,5,5,0,15,1,0,0,1,0,0,0.222222222,sa3010895,OF
2019,Shayne Fontana,Orioles ,R,22,15,43,56,15,13,0,1,1,11,7,9,1,6,3,1,0,0,6,3,0.348837209,sa3010897,OF
2019,Troy Johnston,Marlins ,A-,22,30,111,129,31,20,9,0,2,14,18,12,1,32,3,2,1,1,1,3,0.279279279,sa3010899,OF
2019,LT Struble,Mets ,R,22,13,37,46,8,7,1,0,0,10,2,7,1,12,0,0,2,0,3,0,0.216216216,sa3010910,OF
2019,Jose Lopez,Cubs ,R,17,26,81,115,17,11,3,3,0,14,7,32,0,27,0,2,0,0,13,9,0.209876543,sa3011074,OF
2019,Patrick Merino,Rays ,R,20,17,64,79,18,7,4,0,7,20,12,10,0,13,4,1,0,1,2,1,0.28125,sa3011119,OF
2019,Tevin Mitchell,Marlins ,R,22,18,49,70,13,9,3,1,0,11,9,15,0,12,3,1,2,1,3,0,0.265306122,sa3011157,OF
2019,J'Rudjeanon Isenia,Orioles ,R,17,14,36,39,4,3,1,0,0,7,2,1,0,12,0,1,1,1,1,0,0.111111111,sa3011203,OF
2019,Rayanphi Rosario,Rockies ,R,17,18,59,71,16,13,2,1,0,12,5,10,0,18,2,0,0,2,3,2,0.27118644,sa3011207,OF
2019,Antoine Duplantis,Mets ,A-,22,26,102,107,24,19,4,1,0,12,9,3,0,17,1,1,0,1,2,2,0.235294117,sa3011224,OF
2019,Jake Mangum,Mets ,A-,23,25,92,105,21,16,4,1,0,15,8,8,0,15,4,1,0,0,6,3,0.228260869,sa3011255,OF
2019,Zach Watson,Orioles ,A-,22,20,55,60,13,7,4,0,2,17,9,4,0,16,1,0,0,0,5,1,0.236363636,sa3011258,OF
2019,Oliver Francois,Nationals ,R,16,13,42,51,9,7,1,1,0,10,2,7,0,8,2,0,0,0,1,2,0.214285714,sa3011261,OF
2019,Drew Campbell,Braves ,A,21,20,78,84,19,15,3,0,1,5,5,4,0,9,0,0,2,1,1,1,0.243589743,sa3011264,OF
2019,Jase Bowen,Pirates ,R,18,17,64,74,18,13,2,3,0,8,5,9,0,12,0,1,0,3,3,1,0.28125,sa3011267,OF
2019,Jake Pries,Yankees ,R,22,19,63,69,16,7,6,0,3,8,5,5,0,11,1,0,0,1,1,0,0.253968253,sa3011307,OF
2019,Thomas Dillard,Brewers ,A,21,19,60,80,12,6,3,0,3,11,9,18,0,19,1,1,0,0,1,0,0.2,sa3011308,OF
2019,Jeremy De La Rosa,Nationals ,R,17,12,33,40,5,5,0,0,0,1,1,5,0,13,2,0,0,0,2,1,0.151515151,sa3011329,OF
2019,Christian Johnson,Rays ,R,18,12,33,36,7,7,0,0,0,2,2,1,0,11,1,1,0,1,1,2,0.212121212,sa3011331,OF
2019,Leonel Hernandez,Yankees ,R,21,16,40,49,8,5,2,0,1,6,9,6,0,11,2,1,0,1,2,0,0.2,sa3011352,OF
2019,Jesus Liscano,Giants ,R,18,10,33,40,6,5,1,0,0,2,4,5,1,12,1,1,0,1,0,2,0.181818181,sa3011381,OF
2019,Connor Blair,Braves ,R,21,18,68,75,17,12,4,0,1,5,11,4,0,19,1,2,0,0,2,1,0.25,sa3011382,OF
2019,Jake Wright,Pirates ,R,21,14,43,56,9,6,3,0,0,8,9,7,0,14,3,3,0,0,2,1,0.209302325,sa3011406,OF
2019,Reymond Cruz,Royals ,R,18,12,25,34,6,5,1,0,0,5,5,6,1,10,3,0,0,0,4,1,0.24,sa3011407,OF
2019,Hunter Bishop,Giants ,A-,21,11,40,51,8,7,0,0,1,6,3,9,1,10,1,1,0,0,4,0,0.2,sa3011413,OF
2019,Marcus Lee Sang,Phillies ,R,18,13,45,49,8,7,0,1,0,2,6,4,0,11,0,0,0,1,5,3,0.177777777,sa3011445,OF
2019,Richard Roman,Marlins ,R,17,8,26,31,12,9,3,0,0,5,4,3,0,9,1,1,0,0,0,0,0.461538461,sa3011447,OF
2019,Stephen Scott,Red Sox ,A-,22,12,42,50,12,8,4,0,0,5,1,8,0,17,0,0,0,1,1,0,0.285714285,sa3011469,OF
2019,Jairold Carlito,Rockies ,R,17,16,55,67,12,9,3,0,0,8,8,11,0,19,1,0,0,1,2,3,0.218181818,sa3011472,OF
2019,Wuilfredo Antunez,Indians ,R,17,9,27,31,9,3,4,2,0,1,5,3,0,4,1,0,0,0,2,0,0.333333333,sa3011578,OF
2019,Cristian More,Cubs ,R,17,10,40,44,12,11,1,0,0,5,0,4,0,7,0,0,0,0,6,2,0.3,sa3011589,OF
2019,JJ Bleday,Marlins ,A+,21,11,40,42,9,7,1,0,1,2,5,2,0,9,0,0,0,0,0,0,0.225,sa3011642,OF
2019,Kameron Misner,Marlins ,R,21,8,29,38,7,5,2,0,0,2,4,9,0,7,0,0,0,0,3,0,0.24137931,sa3011656,OF
2019,Tim Tebow,Mets ,AAA,31,77,239,264,39,25,10,0,4,25,19,20,0,98,4,0,1,6,2,2,0.163179916,sa323152,OF
2019,Anthony Garcia,Giants ,AAA,27,55,183,213,52,38,8,0,6,25,25,25,2,46,2,3,0,5,1,2,0.284153005,sa502038,OF
2019,Edgar Corcino,Red Sox ,A+,27,56,181,205,54,28,15,2,9,30,40,16,1,49,5,3,0,6,2,3,0.298342541,sa502309,OF
2019,Andrew Aplin,Diamondbacks ,AAA,28,28,78,90,16,13,1,0,2,12,12,10,0,19,1,0,1,3,2,0,0.205128205,sa502787,OF
2019,Anderson Feliz,Orioles ,AAA,27,40,128,141,27,19,7,0,1,16,14,12,0,44,0,0,1,4,0,1,0.2109375,sa505526,OF
2019,Ali Castillo,Phillies ,AAA,30,79,287,315,93,68,16,4,5,49,43,20,0,37,1,4,3,10,3,3,0.324041811,sa507143,OF
2019,Jason Krizan,Mets ,AA,30,85,286,324,75,43,21,1,10,32,50,32,0,32,1,2,3,7,0,0,0.262237762,sa546842,OF
2019,Matt Lipka,Yankees ,AAA,27,18,64,72,18,11,5,0,2,7,11,8,0,16,0,0,0,0,4,1,0.28125,sa548175,OF
2019,Matt Lipka,Yankees ,AA,27,56,183,203,42,30,6,4,2,24,17,9,0,52,3,2,6,2,12,5,0.229508196,sa548175,OF
2019,Henry Ramos,Giants ,AAA,27,95,334,365,90,57,21,0,12,50,40,24,0,74,2,3,2,8,3,2,0.269461077,sa548440,OF
2019,Hunter Jones,Nationals ,AA,27,46,138,154,24,18,3,0,3,17,10,11,0,41,4,1,0,1,4,2,0.173913043,sa548556,OF
2019,Drew Maggi,Twins ,AA,30,11,39,44,10,5,4,0,1,5,1,4,0,9,1,0,0,2,1,1,0.256410256,sa549144,OF
2019,Mark Payton,Athletics ,AAA,27,86,272,310,89,46,20,3,20,59,72,31,0,53,1,4,2,3,5,3,0.327205882,sa549855,OF
2019,Michael O'Neill,Brewers ,AAA,27,17,48,52,11,8,3,0,0,8,6,4,0,15,0,0,0,2,0,0,0.229166666,sa550175,OF
2019,Michael O'Neill,Brewers ,AA,27,57,206,224,59,49,5,1,4,27,19,16,0,62,2,0,0,2,15,3,0.286407766,sa550175,OF
2019,Barrett Barnes,Mets ,AA,27,76,247,296,58,34,12,0,12,38,49,33,1,85,13,3,0,3,4,3,0.234817813,sa577859,OF
2019,Jeffrey Baez,Diamondbacks ,AA,25,90,285,315,67,40,16,0,11,35,44,26,2,84,2,1,1,6,6,3,0.235087719,sa597088,OF
2019,Deiner Lopez,Red Sox ,AA,25,26,86,89,15,9,5,0,1,7,8,2,0,36,0,0,1,4,3,0,0.174418604,sa597152,OF
2019,Dante Bichette,Nationals ,AA,26,43,155,168,49,38,8,2,1,18,20,11,0,21,0,1,1,5,1,0,0.316129032,sa597776,OF
2019,Granden Goetzman,Astros ,AA,26,82,306,347,69,39,15,0,15,44,49,34,1,89,2,5,0,8,1,2,0.225490196,sa597785,OF
2019,C.J. McElroy,Giants ,AA,26,14,53,59,10,8,1,1,0,6,2,6,1,14,0,0,0,1,6,1,0.188679245,sa597861,OF
2019,Dillon Thomas,Brewers ,AA,26,102,346,387,94,63,17,5,9,44,56,31,1,101,7,3,0,4,22,7,0.2716763,sa597958,OF
2019,Bradley Marquez,Mets ,A,26,20,62,67,10,9,1,0,0,4,1,4,0,19,1,0,0,1,2,0,0.161290322,sa598287,OF
2019,Jose Marmolejos,Nationals ,AAA,26,83,286,309,94,53,24,2,15,46,57,21,2,63,1,1,0,5,1,0,0.328671328,sa598311,OF
2019,Jose Marmolejos,Nationals ,AA,26,11,39,43,12,8,2,0,2,8,10,4,0,6,0,0,0,0,0,0,0.307692307,sa598311,OF
2019,Aneury Tavarez,Red Sox ,AA,27,20,73,81,14,10,3,1,0,6,3,8,0,18,0,0,0,1,3,1,0.191780821,sa598684,OF
2019,Tanner English,Twins ,AA,26,40,132,146,23,18,2,1,2,19,15,9,0,51,4,1,0,0,7,1,0.174242424,sa599081,OF
2019,Zach Houchins,Angels ,AA,26,13,46,48,8,6,2,0,0,2,1,2,0,12,0,0,0,0,0,0,0.173913043,sa599235,OF
2019,Zach Houchins,Giants ,AA,26,65,226,245,54,35,12,1,6,28,30,14,0,61,1,4,0,6,0,2,0.238938053,sa599235,OF
2019,Zach Borenstein,Cubs ,AAA,28,13,41,43,10,9,0,0,1,4,6,2,0,18,0,0,0,0,0,0,0.243902439,sa599252,OF
2019,Mike Papi,Indians ,AAA,26,27,89,100,18,13,5,0,0,10,10,10,0,25,1,0,0,1,0,1,0.202247191,sa599318,OF
2019,Christian Lopes,Rangers ,AAA,26,25,88,103,30,19,10,0,1,10,17,10,0,24,4,1,0,2,3,3,0.34090909,sa601044,OF
2019,Eric Wood,Pirates ,AAA,26,57,159,180,36,20,8,0,8,25,24,17,0,43,3,1,0,4,0,2,0.226415094,sa602394,OF
2019,Drew Weeks,Rockies ,AAA,26,93,273,304,66,40,12,5,9,43,44,18,0,61,5,4,3,2,5,6,0.241758241,sa602429,OF
2019,Hunter Cole,Rangers ,AAA,26,33,103,115,32,20,6,1,5,18,18,12,0,33,0,0,0,3,0,1,0.310679611,sa603087,OF
2019,Blake Gailen,Dodgers ,AAA,34,21,44,49,11,7,3,0,1,6,6,5,0,14,0,0,0,0,0,0,0.25,sa605974,OF
2019,Preston Beck,Rangers ,AA,28,90,339,385,85,51,20,3,11,45,45,42,1,78,3,1,0,5,3,0,0.250737463,sa621361,OF
2019,Evan Marzilli,Diamondbacks ,AA,28,9,26,31,2,1,0,0,1,3,1,5,0,15,0,0,0,0,0,1,0.076923076,sa621523,OF
2019,Kyle Wren,Reds ,AAA,28,19,50,58,11,8,2,1,0,7,1,7,0,15,0,0,1,1,1,2,0.22,sa621577,OF
2019,Eliezer Alvarez,Rangers ,AA,24,69,246,280,57,39,9,2,7,36,30,34,0,89,0,0,0,3,9,8,0.231707317,sa657261,OF
2019,Roberto Caro,Cubs ,AA,25,96,331,390,83,65,14,2,2,54,29,52,3,89,3,2,2,1,29,12,0.250755287,sa657285,OF
2019,Tito Polo,Mariners ,AAA,24,10,38,40,10,6,4,0,0,4,3,2,0,4,0,0,0,2,1,2,0.263157894,sa657705,OF
2019,Angel Reyes,Marlins ,A+,24,36,115,125,28,17,9,0,2,18,15,8,0,32,1,1,0,3,1,0,0.24347826,sa657775,OF
2019,Courtney Hawkins,Reds ,AAA,25,15,54,57,9,3,4,0,2,5,4,1,0,21,1,0,1,1,0,1,0.166666666,sa657904,OF
2019,Courtney Hawkins,Giants ,A+,25,57,225,248,58,34,16,0,8,34,29,18,0,60,2,3,0,2,2,4,0.257777777,sa657904,OF
2019,Tyrone Taylor,Brewers ,AAA,25,61,213,237,49,28,13,1,7,21,34,18,0,61,2,4,0,7,4,0,0.230046948,sa657979,OF
2019,Chuck Taylor,Nationals ,AAA,25,16,40,50,11,5,5,0,1,5,2,9,0,9,1,0,0,1,0,1,0.275,sa658001,OF
2019,Chuck Taylor,Nationals ,AA,25,80,271,301,63,44,10,1,8,34,34,26,0,67,2,1,1,6,1,0,0.232472324,sa658001,OF
2019,Bralin Jackson,Pirates ,AA,25,80,242,261,56,44,11,1,0,26,18,15,3,63,0,2,1,7,7,2,0.231404958,sa658012,OF
2019,Alfredo Escalera,Mets ,A+,24,14,46,51,5,5,0,0,0,2,1,3,0,21,2,0,0,1,1,1,0.108695652,sa658111,OF
2019,Rashad Crawford,Yankees ,AA,25,87,303,343,77,63,9,1,4,34,36,35,1,79,2,0,3,2,17,5,0.254125412,sa658166,OF
2019,Connor Lien,Braves ,AA,25,38,109,125,21,9,5,2,5,13,13,14,0,57,1,0,1,0,4,1,0.19266055,sa658195,OF
2019,Connor Lien,Braves ,AAA,25,22,32,40,6,4,0,0,2,7,6,5,0,19,3,0,0,1,1,0,0.1875,sa658195,OF
2019,Dario Pizzano,Mets ,AA,28,35,115,137,26,21,2,0,3,20,15,18,1,13,1,2,1,1,0,0,0.226086956,sa658253,OF
2019,Andrew Calica,Indians ,AA,25,8,25,32,5,3,1,1,0,4,4,4,0,9,3,0,0,0,0,1,0.2,sa658329,OF
2019,Tate Matheny,Red Sox ,AA,25,91,320,344,78,53,16,1,8,36,42,14,1,101,4,2,4,3,11,7,0.24375,sa658567,OF
2019,Jacob Scavuzzo,White Sox ,AAA,25,23,76,84,17,11,4,1,1,9,3,8,0,26,0,0,0,1,1,0,0.22368421,sa658601,OF
2019,Jacob Scavuzzo,Padres ,AAA,25,35,112,120,29,11,2,1,15,22,34,5,0,40,2,1,0,3,1,0,0.258928571,sa658601,OF
2019,Rhett Wiseman,Nationals ,AA,25,78,255,289,55,28,13,1,13,33,42,27,4,88,5,2,0,1,5,4,0.215686274,sa658608,OF
2019,Wes Rogers,Brewers ,A+,25,49,158,180,39,26,10,1,2,31,11,18,0,49,2,2,0,3,9,2,0.246835443,sa658668,OF
2019,Jacob Robson,Tigers ,AAA,24,89,324,374,89,61,18,3,7,49,40,43,1,103,1,3,3,1,22,9,0.274691358,sa658804,OF
2019,Vance Vizcaino,Rockies ,AA,24,58,183,212,48,31,9,4,4,24,24,26,1,57,1,1,1,1,17,7,0.262295081,sa658828,OF
2019,Ian Rice,Cubs ,AA,25,43,141,164,27,20,6,0,1,17,9,18,1,44,3,2,0,3,0,1,0.191489361,sa658968,OF
2019,Tyler Krieger,Indians ,AAA,25,13,46,52,9,7,1,0,1,4,3,6,0,13,0,0,0,1,2,0,0.195652173,sa658994,OF
2019,Wynton Bernard,Cubs ,AAA,28,41,95,106,25,15,6,3,1,17,12,10,1,21,0,0,0,0,6,3,0.263157894,sa658999,OF
2019,Wynton Bernard,Cubs ,AA,28,11,31,37,10,6,3,0,1,3,3,6,0,4,0,0,0,2,2,1,0.322580645,sa658999,OF
2019,Gio Brusa,Giants ,A+,25,19,61,76,7,3,1,0,3,11,3,14,0,31,1,0,0,1,4,0,0.114754098,sa659068,OF
2019,Gio Brusa,Giants ,AA,25,72,210,237,52,28,14,0,10,26,31,24,1,73,2,1,0,1,4,2,0.247619047,sa659068,OF
2019,Elier Hernandez,Royals ,AAA,24,85,305,329,77,58,9,2,8,42,31,19,0,85,3,1,1,10,8,4,0.252459016,sa659238,OF
2019,Cam Gibson,Tigers ,AA,25,85,294,334,75,49,15,6,5,35,34,31,1,74,7,1,1,4,22,6,0.25510204,sa659281,OF
2019,Erick Mejia,Royals ,AAA,24,99,377,429,102,75,17,6,4,63,47,42,0,74,3,3,4,3,14,5,0.270557029,sa694960,OF
2019,Dylan Davis,Giants ,AA,25,19,31,41,5,2,3,0,0,3,0,10,1,18,0,0,0,0,0,0,0.161290322,sa709037,OF
2019,Cole Sturgeon,Red Sox ,AAA,27,66,224,252,63,48,8,2,5,29,29,18,0,48,6,2,2,7,6,2,0.28125,sa709546,OF
2019,Yadiel Hernandez,Nationals ,AAA,31,96,332,382,106,65,20,1,20,66,61,46,3,76,0,4,0,8,6,5,0.319277108,sa724030,OF
2019,Jose Azocar,Tigers ,AA,23,99,380,409,112,86,16,2,8,55,46,19,1,97,4,5,1,15,7,2,0.294736842,sa735839,OF
2019,Grenny Cumana,Phillies ,AA,23,49,160,169,51,40,6,3,2,20,22,6,0,18,2,0,1,5,1,5,0.31875,sa735846,OF
2019,Luis Barrera,Athletics ,AA,23,54,224,240,72,48,9,11,4,35,24,12,1,48,1,1,2,4,9,7,0.321428571,sa736690,OF
2019,Ademar Rifaela,Orioles ,AA,24,60,218,239,56,33,12,3,8,24,33,17,2,67,2,2,0,7,1,1,0.256880733,sa736911,OF
2019,Ademar Rifaela,Orioles ,AAA,24,24,81,87,18,11,3,2,2,9,4,4,0,19,2,0,0,2,0,0,0.222222222,sa736911,OF
2019,Luis Alexander Basabe,White Sox ,AA,22,45,161,181,38,30,6,1,1,17,18,17,0,47,0,1,2,3,7,3,0.236024844,sa736915,OF
2019,Victor Acosta,Red Sox ,A+,23,72,251,285,77,60,16,0,1,32,34,29,0,32,3,2,0,8,5,4,0.306772908,sa736917,OF
2019,Luis Alejandro Basabe,Diamondbacks ,A+,22,89,316,374,94,70,17,3,4,47,45,53,1,86,3,2,0,2,12,7,0.297468354,sa736924,OF
2019,Jose Siri,Reds ,AA,23,99,357,395,90,63,15,1,11,45,49,33,0,124,1,2,2,4,21,6,0.25210084,sa736940,OF
2019,Michael Beltre,Reds ,A+,23,12,45,50,15,12,2,0,1,7,8,5,0,11,0,0,0,0,1,1,0.333333333,sa736945,OF
2019,Michael Beltre,Reds ,AA,23,53,132,154,29,24,2,1,2,14,17,16,1,34,2,2,2,2,2,0,0.219696969,sa736945,OF
2019,Omar Carrizales,Yankees ,A,24,11,39,42,7,5,1,1,0,1,4,1,0,12,0,0,2,1,1,0,0.179487179,sa736953,OF
2019,Omar Carrizales,Yankees ,AA,24,9,32,34,5,3,1,1,0,2,3,2,0,6,0,0,0,0,0,0,0.15625,sa736953,OF
2019,Omar Carrizales,Yankees ,A+,24,41,126,138,31,24,7,0,0,9,13,10,0,26,1,1,0,2,2,1,0.246031746,sa736953,OF
2019,Ariel Sandoval,Mariners ,A+,23,79,291,316,67,43,17,3,4,36,28,20,0,88,2,1,1,4,12,2,0.230240549,sa736970,OF
2019,Brallan Perez,Athletics ,AA,23,65,232,263,54,45,7,1,1,27,20,20,0,43,6,2,3,5,4,6,0.23275862,sa736999,OF
2019,Luis Liberato,Mariners ,A+,23,44,166,192,47,35,5,0,7,25,29,20,1,41,1,2,3,1,4,2,0.28313253,sa737020,OF
2019,Luis Liberato,Mariners ,AA,23,23,91,95,21,16,4,1,0,8,8,3,0,27,0,0,1,0,2,0,0.23076923,sa737020,OF
2019,Jean Angomas,Giants ,A+,24,45,162,175,37,33,2,0,2,17,19,9,0,24,0,4,0,2,5,1,0.228395061,sa737090,OF
2019,Travis Demeritte,Braves ,AAA,24,96,339,399,97,47,28,2,20,68,74,51,0,106,6,2,1,5,4,3,0.286135693,sa737533,OF
2019,Ben DeLuzio,Diamondbacks ,AA,24,73,227,263,61,46,10,4,1,30,22,26,2,52,8,0,1,1,14,6,0.268722466,sa737626,OF
2019,Ben DeLuzio,Diamondbacks ,AAA,24,18,56,64,19,11,8,0,0,11,9,6,0,18,1,1,0,0,0,4,0.339285714,sa737626,OF
2019,Jan Hernandez,Phillies ,AAA,24,61,232,263,58,32,13,1,12,38,44,25,0,101,4,2,0,2,2,3,0.25,sa737639,OF
2019,Thomas Milone,Rays ,AA,24,24,69,81,14,11,2,0,1,9,6,12,0,15,0,0,0,1,6,1,0.20289855,sa737640,OF
2019,Thomas Milone,Rays ,A+,24,54,203,232,63,43,7,10,3,38,28,20,0,42,2,4,3,2,12,2,0.310344827,sa737640,OF
2019,Jamie Westbrook,Diamondbacks ,AA,24,97,338,384,91,57,20,1,13,51,59,32,2,68,8,6,0,2,1,1,0.269230769,sa737824,OF
2019,Charcer Burks,Cubs ,AA,24,92,303,358,69,51,12,4,2,44,34,41,2,78,7,5,2,6,12,5,0.227722772,sa737838,OF
2019,Trey Michalczewski,White Sox ,AA,24,48,149,170,31,20,9,0,2,13,14,18,1,56,2,1,0,3,0,1,0.208053691,sa737859,OF
2019,Heath Quinn,Giants ,A+,24,22,82,93,25,18,6,0,1,6,13,10,0,24,1,0,0,1,0,0,0.304878048,sa737904,OF
2019,Heath Quinn,Giants ,AA,24,32,97,113,20,13,4,1,2,6,9,14,0,35,0,2,0,1,0,0,0.206185567,sa737904,OF
2019,Johneshwy Fargas,Giants ,AA,24,97,314,356,77,61,7,5,4,39,26,28,0,71,10,0,4,4,40,14,0.245222929,sa737941,OF
2019,Joseph Monge,Red Sox ,AA,24,10,32,34,6,6,0,0,0,5,0,1,0,13,1,0,0,0,1,0,0.1875,sa738151,OF
