Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Position
2019,Trayvon Robinson,Pirates (AAA),31,66,171,196,52,36,8,4,4,24,24,23,1,38,1,1,0,5,3,1,0.304093567,9875,OF
2019,Trayce Thompson,Indians (AAA),28,88,332,366,72,36,9,3,24,50,55,30,1,133,3,1,0,3,8,3,0.216867469,9952,OF
2019,Scotty Bradley,Blue Jays (R),22,20,69,83,14,10,3,0,1,12,10,12,0,23,1,1,0,3,0,0,0.20289855,sa1052920,OF
2019,TJ Hopkins,Reds (R),22,28,98,115,29,21,2,3,3,22,15,12,0,23,2,1,2,0,7,1,0.295918367,sa1053018,OF
2019,Marty Bechina,Athletics (A-),22,18,65,71,13,7,5,0,1,7,6,6,0,17,0,0,0,0,0,0,0.2,sa1053075,OF
2019,AJ Bumpass,Reds (R),23,26,86,98,22,8,7,3,4,18,17,9,0,25,1,0,1,1,3,0,0.255813953,sa1055770,OF
2019,Dean Miller,Red Sox (R),22,15,55,65,13,10,3,0,0,7,8,8,0,16,1,1,0,4,1,0,0.236363636,sa1056110,OF
2019,Cole Kleszcz,Mets (R),22,26,100,109,20,14,3,1,2,13,16,5,0,39,2,2,0,0,0,1,0.2,sa1056328,OF
2019,Spencer Horwitz,Blue Jays (R),21,33,132,149,43,30,11,0,2,20,32,14,0,15,1,2,0,3,3,0,0.325757575,sa1115496,OF
2019,Chase Murray,Pirates (R),21,17,63,71,13,12,1,0,0,9,8,6,0,18,1,0,1,1,4,2,0.206349206,sa1115500,OF
2019,Eric Rivera,Blue Jays (R),21,30,114,142,33,28,3,2,0,25,11,22,1,16,4,1,1,2,5,0,0.289473684,sa1115765,OF
2019,Dominic Fletcher,Diamondbacks (A),21,27,102,113,33,21,7,1,4,14,17,8,1,27,3,0,0,0,0,1,0.323529411,sa1115778,OF
2019,Shane Selman,Athletics (A-),22,22,67,78,9,6,2,1,0,5,3,10,0,15,0,1,0,0,0,0,0.134328358,sa1115804,OF
2019,Kyle Stowers,Orioles (A-),21,27,96,106,24,14,8,1,1,8,10,7,0,26,2,1,0,2,3,0,0.25,sa1115829,OF
2019,Dominic Canzone,Diamondbacks (R),21,21,82,88,25,8,12,1,4,15,23,6,0,12,0,0,0,1,3,1,0.304878048,sa1115890,OF
2019,Will Matthiessen,Pirates (A-),21,24,85,100,19,15,2,0,2,12,9,13,0,25,1,0,1,3,2,0,0.223529411,sa1116023,OF
2019,Colin Simpson,Rockies (R),22,30,106,121,39,19,6,4,10,26,25,14,3,33,0,0,1,1,2,2,0.367924528,sa1159681,OF
2019,Johnny Rizer,Orioles (A-),22,27,95,107,29,15,9,2,3,16,19,6,0,18,5,1,0,1,1,1,0.305263157,sa1169761,OF
2019,Ryan Ward,Dodgers (R),21,28,105,121,33,22,8,1,2,25,12,14,0,17,1,1,0,3,3,2,0.314285714,sa1169792,OF
2019,Scott Ota,Mets (R),21,28,102,118,25,14,7,2,2,10,10,13,1,21,2,1,0,1,0,0,0.245098039,sa1169866,OF
2019,Brandon Parker,Braves (R),20,28,105,122,22,14,5,1,2,19,13,11,0,40,4,2,0,2,3,1,0.209523809,sa1169878,OF
2019,Kennie Taylor,Mets (R),22,29,121,133,34,27,3,2,2,16,10,6,0,25,2,3,1,1,4,2,0.280991735,sa1169940,OF
2019,Javeon Cody,Marlins (R),19,17,55,68,10,9,1,0,0,12,2,12,0,20,0,0,1,0,8,1,0.181818181,sa1169970,OF
2019,David Vinsky,Cardinals (A-),20,26,111,121,32,20,10,1,1,17,9,9,0,21,1,0,0,0,3,0,0.288288288,sa1169997,OF
2019,Joe Vranesh,Dodgers (R),21,21,75,96,24,17,5,0,2,19,22,15,0,21,5,1,0,3,7,1,0.32,sa1170006,OF
2019,Burle Dixon,Royals (R),20,29,101,115,17,11,4,1,1,12,14,11,1,33,3,0,0,2,4,3,0.168316831,sa1170041,OF
2019,Tanner Murphy,Mets (R),21,21,69,81,13,11,1,0,1,7,7,9,0,30,3,0,0,1,1,1,0.188405797,sa1170052,OF
2019,Cade Marlowe,Mariners (A-),22,34,107,127,29,20,7,1,1,12,12,16,1,38,1,2,1,2,3,4,0.271028037,sa1170288,OF
2019,Trevor Jensen,Twins (R),22,22,74,85,19,15,2,1,1,10,5,7,0,19,2,2,0,1,1,1,0.256756756,sa1170421,OF
2019,Leon Paulino,Red Sox (R),18,13,42,46,6,4,2,0,0,2,3,4,0,21,0,0,0,0,0,1,0.142857142,sa1170427,OF
2019,Hill Alexander,Rays (A-),23,34,123,143,39,28,7,1,3,23,27,15,1,38,3,1,0,0,5,1,0.31707317,sa1170495,OF
2019,Michael Woodworth,Athletics (A-),21,33,113,135,25,22,3,0,0,12,10,12,0,18,7,2,1,2,4,2,0.221238938,sa1170570,OF
2019,Max Smith,Twins (R),22,29,110,125,31,19,6,1,5,22,16,12,0,39,1,2,0,1,2,1,0.281818181,sa1170615,OF
2019,Willie Carter,Braves (R),22,30,107,122,26,18,6,0,2,15,17,11,0,31,3,1,0,1,7,1,0.242990654,sa1170876,OF
2019,Caldioli Sanfler,Nationals (A-),21,35,127,140,39,26,9,1,3,18,13,10,1,29,2,0,1,0,8,3,0.307086614,sa3002621,OF
2019,Francisco Martinez,Twins (R),20,24,80,88,15,7,4,2,2,10,8,8,0,34,0,0,0,0,2,0,0.1875,sa3002630,OF
2019,Alberoni Nunez,Tigers (R),20,12,44,52,14,8,1,2,3,9,8,6,0,9,1,0,1,2,2,2,0.318181818,sa3002633,OF
2019,Raymond Mora,Phillies (R),18,45,136,188,43,31,9,3,0,28,16,40,0,23,6,1,5,3,12,7,0.31617647,sa3002698,OF
2019,Jean Selmo,Cardinals (R),19,13,39,43,6,3,2,0,1,3,6,3,0,20,0,1,0,1,0,0,0.153846153,sa3002704,OF
2019,Luis Gonzalez,White Sox (AA),23,99,369,413,88,65,13,4,6,45,45,31,1,71,4,9,0,8,10,7,0.238482384,sa3002721,OF
2019,Kevin Williams Jr.,Angels (A+),23,51,184,201,31,20,6,1,4,17,19,13,1,74,3,1,0,6,2,0,0.16847826,sa3002725,OF
2019,Brandon Sandoval,Angels (AA),24,77,268,291,76,65,8,1,2,31,25,15,0,66,4,4,0,11,9,4,0.283582089,sa3002728,OF
2019,Tanner Kirwer,Blue Jays (A),23,25,85,101,21,18,1,1,1,15,6,12,0,25,4,0,0,2,7,2,0.247058823,sa3002831,OF
2019,Brock Lundquist,Blue Jays (AA),23,84,287,324,66,46,15,2,3,34,32,34,0,84,3,0,0,7,5,4,0.229965156,sa3002834,OF
2019,Jordan Wren,Red Sox (A),24,89,328,366,75,52,13,4,6,37,35,30,1,110,6,1,0,3,23,5,0.228658536,sa3002843,OF
2019,Derian Perez,Indians (R),19,43,131,154,28,18,5,4,1,25,12,16,0,42,3,4,0,2,5,1,0.213740458,sa3002844,OF
2019,Bryan Dimas,Indians/Brewers (R),19,15,39,52,2,2,0,0,0,4,1,12,0,27,1,0,0,1,2,3,0.051282051,sa3002848,OF
2019,Robert Perez,Mariners (AAA),19,19,64,69,16,9,3,1,3,9,8,4,0,24,1,0,0,1,0,0,0.25,sa3002851,OF
2019,Brandon Benson,Cardinals (A),23,38,133,144,20,13,3,0,4,12,12,9,0,49,1,1,0,1,0,1,0.150375939,sa3002879,OF
2019,Zach Jarrett,Orioles (AA),24,20,67,73,13,10,3,0,0,3,4,4,0,17,1,1,0,3,1,0,0.19402985,sa3002883,OF
2019,Zach Jarrett,Orioles (A+),24,81,298,324,89,68,11,1,9,46,33,21,0,74,3,2,0,9,4,1,0.298657718,sa3002883,OF
2019,Brent Rooker,Twins (AAA),24,65,228,274,64,34,16,0,14,41,47,35,0,95,10,1,0,4,2,0,0.280701754,sa3003172,OF
2019,Robert Javier,Yankees (R),20,11,29,32,5,3,1,1,0,2,3,3,0,11,0,0,0,0,3,0,0.172413793,sa3003187,OF
2019,Victor Garcia,Cardinals (R),19,20,71,76,18,14,3,0,1,8,6,3,0,17,1,1,0,3,0,0,0.253521126,sa3003196,OF
2019,Charles Reyes,Braves (R),19,17,60,64,17,14,1,0,2,5,14,4,0,16,0,0,0,1,4,2,0.283333333,sa3003202,OF
2019,Jhoander Saez,Mets (R),21,19,72,76,21,15,5,1,0,9,7,3,0,17,0,0,1,0,4,4,0.291666666,sa3003206,OF
2019,Aldenis Sanchez,Rays (R),20,29,97,117,20,16,2,2,0,19,7,17,0,18,2,0,1,0,8,2,0.206185567,sa3003222,OF
2019,Jhon Torres,Cardinals (R),19,18,62,74,17,8,5,0,4,15,11,11,0,22,1,0,0,1,0,2,0.274193548,sa3003233,OF
2019,Jhon Torres,Cardinals (A),19,21,66,75,11,8,3,0,0,4,8,7,0,29,0,2,0,2,0,1,0.166666666,sa3003233,OF
2019,Juan De La Rosa,Orioles (R),21,37,139,160,41,28,7,4,2,30,24,14,0,41,7,0,0,0,10,3,0.294964028,sa3003235,OF
2019,Jhenrry Moreno,Tigers (R),19,24,72,84,18,14,4,0,0,10,8,6,0,28,5,0,1,1,4,3,0.25,sa3003237,OF
2019,Jimmy Mojica,Tigers (R),19,18,65,74,19,14,4,1,0,10,10,5,0,8,1,3,0,2,2,1,0.292307692,sa3003260,OF
2019,Esney Chacon,Tigers (R),19,17,69,77,15,13,2,0,0,7,7,5,0,10,0,2,1,2,4,4,0.217391304,sa3003267,OF
2019,Anderson Comas,White Sox (R),19,33,122,129,26,15,6,4,1,12,23,5,0,35,1,1,0,0,0,2,0.213114754,sa3003268,OF
2019,Luis Mieses,White Sox (R),19,34,132,139,37,24,9,0,4,17,22,4,0,26,1,2,0,2,0,1,0.28030303,sa3003274,OF
2019,Jhon Sandoval,Tigers (R),19,33,109,134,16,10,2,3,1,14,10,21,0,53,3,1,0,0,2,2,0.14678899,sa3003275,OF
2019,Steward Berroa,Blue Jays (R),20,31,100,119,26,18,6,1,1,19,8,19,0,29,0,0,0,1,10,3,0.26,sa3003276,OF
2019,Diego Infante,Rays (R),19,33,129,139,34,19,4,1,10,20,24,7,0,37,3,0,0,3,2,1,0.263565891,sa3003280,OF
2019,Roimer Bolivar,Rays (R),19,30,99,128,31,22,8,1,0,26,12,24,1,21,4,1,0,3,8,3,0.313131313,sa3003284,OF
2019,Luis Montano,Cardinals (R),19,23,83,91,22,9,10,3,0,13,16,6,0,31,2,0,0,2,1,1,0.26506024,sa3003297,OF
2019,Enrique Batista,Tigers (R),19,26,66,79,20,17,1,2,0,12,6,9,0,19,1,1,2,1,2,1,0.303030303,sa3003304,OF
2019,Ernesto Adames,Tigers (R),19,23,58,72,8,7,1,0,0,6,1,11,0,23,1,1,1,0,0,1,0.137931034,sa3003309,OF
2019,Luis Rojas,Phillies (R),19,18,55,61,13,13,0,0,0,6,4,5,0,9,0,0,1,0,3,3,0.236363636,sa3003315,OF
2019,Alexander Canario,Giants (A-),19,25,93,112,23,12,7,1,3,18,21,13,0,36,3,3,0,2,3,1,0.247311827,sa3003316,OF
2019,Danny Drullard,Rangers (R),19,39,158,181,43,29,6,3,5,35,22,22,1,41,0,0,1,1,3,1,0.272151898,sa3003317,OF
2019,Carlos Soler,Cardinals (R),19,29,93,103,20,14,5,0,1,15,8,10,0,31,0,0,0,1,4,1,0.215053763,sa3003320,OF
2019,Pablo Abreu,Brewers (A),19,7,30,32,3,2,0,1,0,5,1,2,0,10,0,0,0,2,0,0,0.1,sa3003329,OF
2019,Yolki Pena,Rockies (R),19,36,123,144,30,21,5,1,3,20,14,17,1,45,2,1,1,0,1,0,0.243902439,sa3003334,OF
2019,Yeikel Blandin,Rockies (R),19,19,67,81,17,12,3,2,0,11,10,8,0,12,3,1,2,0,5,3,0.253731343,sa3003351,OF
2019,Kiumel Bastardo,Dodgers (R),19,29,109,125,28,22,4,1,1,18,11,12,1,20,2,1,1,4,7,0,0.256880733,sa3003353,OF
2019,Moises Gonzalez,Mets (R),19,25,90,100,28,21,4,2,1,19,14,7,0,31,2,0,1,0,5,1,0.311111111,sa3003357,OF
2019,Luis Matos,Phillies (R),19,19,67,73,16,11,4,1,0,10,5,5,0,23,1,0,0,1,3,0,0.23880597,sa3003378,OF
2019,Daniel Paulino,Marlins (R),20,12,32,34,6,2,3,1,0,5,0,1,0,7,1,0,0,0,0,0,0.1875,sa3003380,OF
2019,Wilbert Garcia,Phillies (R),19,40,119,141,31,21,6,3,1,27,16,13,0,31,7,2,0,4,24,6,0.260504201,sa3003391,OF
2019,Luis Robert,White Sox (AA),21,56,226,244,71,44,16,3,8,43,29,13,0,54,4,0,1,3,21,6,0.314159292,sa3003396,OF
2019,Luis Robert,White Sox (AAA),21,17,73,83,26,14,4,3,5,20,14,5,0,15,4,1,0,1,5,1,0.356164383,sa3003396,OF
2019,Luis Robert,White Sox (A+),21,19,75,84,34,18,5,3,8,21,24,4,0,20,5,0,0,1,8,2,0.453333333,sa3003396,OF
2019,Deybert Lozano,Reds (R),19,30,99,110,19,11,6,1,1,10,14,5,0,17,4,2,0,1,3,3,0.191919191,sa3003410,OF
2019,Jose Palma,Braves (R),20,25,69,83,20,13,7,0,0,9,3,11,0,11,1,0,2,0,4,2,0.289855072,sa3003411,OF
2019,Jevi Hernandez,Phillies (R),20,20,72,83,20,14,4,2,0,12,4,9,1,17,2,0,0,1,8,2,0.277777777,sa3003415,OF
2019,Jean Eusebio,Pirates (R),18,23,70,83,15,13,1,0,1,6,10,10,0,13,0,1,2,1,4,4,0.214285714,sa3003416,OF
2019,Juan Carlos Negret,Royals (R),20,40,150,166,38,19,12,0,7,23,30,8,0,36,3,5,0,2,4,0,0.253333333,sa3003430,OF
2019,Juan Carlos Negret,Royals (A),20,39,134,158,23,11,6,0,6,20,16,15,0,57,7,2,0,2,1,1,0.171641791,sa3003430,OF
2019,Bryce Brown,Rays (A),22,13,45,54,9,6,1,1,1,10,6,7,0,18,1,1,0,0,3,2,0.2,sa3003434,OF
2019,Keshawn Lynch,Diamondbacks (A),22,49,150,185,35,30,4,1,0,15,14,26,0,53,3,4,2,6,0,2,0.233333333,sa3003949,OF
2019,Luke Burch,Tigers (AA),25,43,130,137,42,38,4,0,0,18,5,7,0,48,0,0,0,1,5,2,0.323076923,sa3003950,OF
2019,Luke Burch,Tigers (A+),25,27,101,111,31,25,3,3,0,13,8,8,0,25,1,0,1,2,6,4,0.306930693,sa3003950,OF
2019,Ernie De La Trinidad,Twins (A+),23,36,122,135,30,25,2,1,2,15,10,9,0,26,3,0,0,1,0,0,0.245901639,sa3003955,OF
2019,Ernie De La Trinidad,Twins (AA),23,40,122,148,25,20,2,1,2,9,12,17,0,32,3,3,1,1,0,3,0.204918032,sa3003955,OF
2019,Garrison Schwartz,Braves (AA),23,15,38,46,4,4,0,0,0,5,0,7,1,15,1,0,0,0,1,0,0.105263157,sa3003956,OF
2019,Garrison Schwartz,Braves (A+),23,27,84,91,20,14,5,0,1,8,9,6,0,28,1,0,0,1,0,1,0.238095238,sa3003956,OF
2019,Chase Pinder,Cardinals (A+),23,52,172,209,40,31,6,0,3,25,17,25,1,45,6,2,4,5,0,2,0.232558139,sa3003961,OF
2019,Chase Pinder,Cardinals (AA),23,14,50,56,8,8,0,0,0,4,1,5,0,19,0,0,1,0,0,0,0.16,sa3003961,OF
2019,Billy Cooke,Mariners (A-),23,19,57,71,19,13,2,2,2,14,6,7,0,15,5,0,2,1,7,1,0.333333333,sa3003963,OF
2019,Billy Cooke,Mariners (AAA),23,17,51,61,14,11,2,1,0,8,5,6,0,11,2,1,1,0,5,2,0.274509803,sa3003963,OF
2019,Ryan Grotjohn,Diamondbacks (AA),24,63,175,204,39,28,6,3,2,30,14,20,0,49,6,2,1,1,0,0,0.222857142,sa3003964,OF
2019,Ryan Grotjohn,Diamondbacks (A+),24,19,59,74,14,10,3,0,1,8,7,12,0,19,1,1,1,1,0,2,0.237288135,sa3003964,OF
2019,Alex Destino,White Sox (A),23,84,306,348,98,66,16,2,14,51,55,38,3,81,2,2,0,6,0,1,0.320261437,sa3004031,OF
2019,Cash Case,Reds (R),20,28,98,116,18,10,2,4,2,14,11,10,0,28,4,1,3,0,0,2,0.183673469,sa3004042,OF
2019,Tirso Ornelas,Padres (A+),19,71,261,302,53,41,9,2,1,32,21,38,0,82,0,3,0,6,3,0,0.203065134,sa3004048,OF
2019,Miguel Perez,Mariners (A-),18,40,135,157,24,13,5,2,4,13,19,17,0,59,2,2,1,2,3,2,0.177777777,sa3004053,OF
2019,Austin Beck,Athletics (A+),20,59,235,253,60,34,16,3,7,34,38,15,0,89,1,2,0,4,2,1,0.255319148,sa3004055,OF
2019,Robbie Podorsky,Padres (A+),24,40,142,164,41,34,4,2,1,21,12,15,0,19,1,2,4,0,12,3,0.288732394,sa3004066,OF
2019,Chris Roller,Dodgers (A),22,61,223,257,63,37,12,7,7,44,33,22,0,58,10,2,0,4,8,3,0.28251121,sa3004068,OF
2019,Logan Farrar,Athletics (A),24,72,244,285,54,44,8,0,2,34,27,34,0,70,3,3,1,4,5,2,0.221311475,sa3004126,OF
2019,Bubba Thompson,Rangers (A+),21,28,101,110,18,11,4,1,2,13,9,8,0,33,0,1,0,0,6,1,0.178217821,sa3004140,OF
2019,Jeisson Rosario,Padres (A+),19,90,330,392,76,62,11,2,1,42,23,58,0,92,1,1,2,5,6,4,0.23030303,sa3004146,OF
2019,Johnathan Rodriguez,Indians (A-),19,37,124,145,28,17,7,1,3,18,14,15,0,35,4,2,0,3,4,2,0.225806451,sa3004147,OF
2019,Agustin Ruiz,Padres (A),19,92,345,393,86,61,19,2,4,42,48,38,1,110,2,7,1,9,2,1,0.249275362,sa3004149,OF
2019,Brewer Hicklen,Royals (A+),23,98,317,382,82,60,10,6,6,51,35,49,1,113,11,1,4,6,34,9,0.258675078,sa3004159,OF
2019,Jake Scheiner,Mariners (A+),23,45,174,187,47,27,12,3,5,21,30,7,0,47,4,1,1,6,0,3,0.270114942,sa3004160,OF
2019,Mark Contreras,Twins (A+),24,27,79,97,8,5,3,0,0,7,6,12,1,23,4,2,0,0,5,0,0.101265822,sa3004164,OF
2019,Mark Contreras,Twins (AA),24,57,184,210,41,24,10,0,7,21,19,19,1,61,4,1,2,1,7,7,0.222826086,sa3004164,OF
2019,Bligh Madris,Pirates (AA),23,102,361,408,93,64,20,2,7,38,46,38,2,81,0,3,4,6,3,2,0.257617728,sa3004165,OF
2019,Zach Reks,Dodgers (AAA),25,63,249,284,73,41,16,0,16,44,58,32,0,74,2,1,0,1,2,0,0.29317269,sa3004166,OF
2019,Zach Reks,Dodgers (AA),25,32,113,133,35,23,2,1,9,29,22,15,0,27,2,2,0,2,1,1,0.309734513,sa3004166,OF
2019,Nate Scantlin,Reds (R),20,16,61,68,19,11,5,2,1,14,5,5,1,5,2,0,0,0,3,1,0.311475409,sa3004168,OF
2019,Mickey McDonald,Athletics (AA),24,13,45,49,10,7,3,0,0,3,2,2,0,12,1,0,1,0,1,1,0.222222222,sa3004173,OF
2019,Mickey McDonald,Athletics (A+),24,66,214,252,49,39,6,4,0,28,20,29,0,66,3,4,2,3,12,6,0.228971962,sa3004173,OF
2019,Chas McCormick,Astros (AAA),24,32,109,129,26,17,2,0,7,18,25,18,0,21,0,2,0,1,3,0,0.23853211,sa3004174,OF
2019,Chas McCormick,Astros (AA),24,53,177,223,49,39,3,3,4,26,22,39,1,28,7,0,0,1,9,3,0.276836158,sa3004174,OF
2019,JJ Muno,White Sox (A+),25,61,175,216,43,29,4,6,4,37,31,26,0,39,10,4,0,6,10,6,0.245714285,sa3004176,OF
2019,Robbie Thorburn,Orioles (A+),24,26,94,105,20,18,2,0,0,12,2,6,0,28,2,0,3,3,5,2,0.212765957,sa3004240,OF
2019,Robbie Thorburn,Orioles (A),24,47,187,198,52,36,11,1,4,28,14,7,0,51,4,0,0,1,4,4,0.278074866,sa3004240,OF
2019,Chad Spanberger,Blue Jays (AA),23,96,336,376,72,40,22,0,10,33,47,34,1,91,3,3,0,6,4,3,0.214285714,sa3004242,OF
2019,Cal Mitchell,Pirates (A+),20,95,373,403,97,62,19,2,14,47,57,23,2,118,4,3,0,5,0,1,0.260053619,sa3004258,OF
2019,Trevor Craport,Orioles (A+),22,68,234,262,52,32,15,1,4,30,38,19,0,41,5,4,0,1,4,1,0.222222222,sa3004260,OF
2019,Terry Fuller,Cardinals (R),20,21,73,90,18,11,5,1,1,13,9,15,0,26,2,0,0,0,3,4,0.246575342,sa3004265,OF
2019,Terry Fuller,Cardinals (A-),20,13,44,54,13,10,1,0,2,8,6,10,0,10,0,0,0,3,1,0,0.295454545,sa3004265,OF
2019,Joseph Reyes,Blue Jays (R),21,27,99,112,18,10,1,0,7,17,18,9,0,34,4,0,0,1,1,1,0.181818181,sa3004269,OF
2019,Davis Tavarez,Orioles (R),20,14,42,50,9,5,2,1,1,6,8,7,0,8,1,0,0,1,6,0,0.214285714,sa3004271,OF
2019,Mason House,Padres (A-),20,14,48,53,5,4,0,0,1,2,6,3,0,26,2,0,0,1,0,0,0.104166666,sa3004278,OF
2019,Canaan Smith,Yankees (A),20,95,339,400,106,73,24,2,7,51,56,58,2,83,1,2,0,12,9,3,0.312684365,sa3004279,OF
2019,Cameron Baranek,Marlins (A+),24,38,131,141,22,16,6,0,0,11,10,8,0,44,2,0,0,1,6,1,0.167938931,sa3004281,OF
2019,Obie Ricumstrict,Rangers (A-),20,37,134,149,32,20,7,1,4,16,25,11,0,53,2,2,0,2,6,3,0.23880597,sa3004282,OF
2019,Jared Akins,Twins (A),22,64,235,260,47,28,5,4,10,37,30,18,0,88,4,3,0,1,7,3,0.2,sa3004284,OF
2019,Dylan Rosa,Tigers (A+),23,89,310,338,82,58,12,2,10,40,31,21,0,75,4,3,0,7,10,1,0.264516129,sa3004285,OF
2019,Tyler James,Royals (R),22,25,89,97,21,14,5,1,1,14,8,5,0,33,2,0,1,1,3,2,0.235955056,sa3004293,OF
2019,Will Robertson,Orioles (A+),24,18,47,58,10,8,1,0,1,7,4,7,0,10,2,2,0,0,0,0,0.212765957,sa3004294,OF
2019,Will Robertson,Orioles (A),24,38,132,153,36,23,10,0,3,22,18,18,1,30,2,1,0,1,0,0,0.272727272,sa3004294,OF
2019,Drew Waters,Braves (AA),20,105,410,442,133,84,35,9,5,62,41,27,1,116,3,2,0,3,13,6,0.324390243,sa3004378,OF
2019,Ulrich Bojarski,Tigers (A),20,97,358,393,97,67,17,3,10,49,53,16,0,82,5,8,1,8,5,3,0.27094972,sa3004381,OF
2019,Ricardo Mendez,Nationals (A-),19,14,41,49,13,12,1,0,0,9,4,6,0,5,1,1,0,0,2,2,0.31707317,sa3004383,OF
2019,Ricardo Mendez,Nationals (A),19,23,72,81,14,12,1,1,0,11,5,8,0,20,1,0,0,0,5,0,0.194444444,sa3004383,OF
2019,Tyler Benson,Padres (A-),23,10,28,36,7,6,1,0,0,5,2,8,0,9,0,0,0,0,4,0,0.25,sa3004398,OF
2019,Matt Winaker,Mets (A+),23,70,217,251,43,28,8,5,2,26,29,20,0,53,10,2,2,3,5,3,0.198156682,sa3004506,OF
2019,Jecorrah Arnold,Red Sox (A-),20,12,32,38,4,2,1,0,1,4,4,3,0,16,2,1,0,0,1,1,0.125,sa3004508,OF
2019,Isaiah Smith,Royals (R),20,9,31,35,7,3,3,1,0,2,4,1,0,12,3,0,0,0,4,2,0.225806451,sa3004509,OF
2019,Cole Brannen,Red Sox (A),20,88,355,401,72,60,9,3,0,42,27,39,0,97,0,3,4,1,23,5,0.202816901,sa3004616,OF
2019,Jacob Meyers,Astros (A+),23,86,338,380,88,49,28,3,8,55,41,32,0,83,8,2,0,11,9,4,0.260355029,sa3004621,OF
2019,Ryan Peurifoy,Pirates (AA),24,26,47,53,5,4,0,0,1,6,1,6,0,19,0,0,0,0,0,1,0.106382978,sa3004686,OF
2019,Heliot Ramos,Giants (A+),19,71,272,313,84,54,17,0,13,49,39,30,2,79,7,4,0,6,6,6,0.308823529,sa3004693,OF
2019,Jacob Pearson,Twins (A),21,82,286,325,63,45,13,1,4,35,32,33,0,63,1,5,0,1,12,5,0.22027972,sa3004722,OF
2019,Jacob Pearson,Twins (A+),21,12,41,44,12,7,4,1,0,5,3,3,0,9,0,0,0,0,2,0,0.292682926,sa3004722,OF
2019,Chris Sharpe,Pirates (AA),23,37,137,156,29,16,7,0,6,27,23,13,0,37,4,1,1,0,0,1,0.211678832,sa3004726,OF
2019,Chris Sharpe,Pirates (A+),23,64,226,266,66,42,17,2,5,36,30,28,0,52,8,3,1,2,15,7,0.292035398,sa3004726,OF
2019,Tyler Esplin,Red Sox (A),19,78,307,343,72,47,20,2,3,44,34,28,0,84,4,3,1,8,6,3,0.234527687,sa3004727,OF
2019,Logan Baldwin,Giants (A+),23,53,185,200,40,28,6,3,3,19,20,9,0,76,2,2,2,0,5,4,0.216216216,sa3004751,OF
2019,Bryce Johnson,Giants (A+),23,68,260,304,69,52,9,6,2,39,26,39,0,71,3,2,0,4,18,8,0.265384615,sa3004753,OF
2019,Bryce Johnson,Giants (AA),23,30,104,120,30,17,9,1,3,18,17,15,0,26,0,1,0,1,5,5,0.288461538,sa3004753,OF
2019,Dalton Combs,Giants (A),24,11,32,40,11,10,0,0,1,6,11,6,0,8,1,0,1,2,0,0,0.34375,sa3004758,OF
2019,Quentin Holmes,Indians (A),19,83,301,336,58,38,12,4,4,46,19,27,0,121,4,3,1,2,19,6,0.192691029,sa3004776,OF
2019,Frank Tolentino,Orioles (R),19,14,40,49,8,7,1,0,0,6,3,7,0,15,1,1,0,1,5,1,0.2,sa3004781,OF
2019,Jo Adell,Angels (AA),20,42,158,180,48,26,15,0,7,27,22,18,0,41,3,1,0,7,6,0,0.303797468,sa3004837,OF
2019,Jack Larsen,Mariners (A+),24,89,333,389,74,48,15,3,8,38,42,52,1,124,0,1,3,5,5,1,0.222222222,sa3004840,OF
2019,Kevin Richards,Athletics (A-),19,40,158,166,36,21,12,0,3,14,18,5,0,52,1,2,0,4,0,1,0.227848101,sa3004880,OF
2019,Justin Connell,Nationals (A),20,88,314,374,80,59,17,1,3,42,31,38,0,48,8,4,10,6,7,6,0.25477707,sa3004884,OF
2019,Austen Wade,Indians (A+),23,23,79,96,21,16,3,1,1,12,6,16,0,19,0,0,1,1,1,3,0.265822784,sa3004930,OF
2019,Lamar Sparks,Orioles (R),20,20,54,65,13,11,2,0,0,9,4,9,0,19,2,0,0,0,9,3,0.24074074,sa3004932,OF
2019,Jared Young,Cubs (AA),23,95,354,390,83,63,15,0,5,40,44,25,1,85,7,2,2,6,5,2,0.234463276,sa3004937,OF
2019,Henry Quintero,Braves (A),25,32,128,141,34,27,4,2,1,19,11,7,0,29,5,1,0,1,3,0,0.265625,sa3004940,OF
2019,Tristen Lutz,Brewers (A+),20,97,359,412,87,55,20,3,9,55,44,44,0,119,6,3,0,8,3,2,0.242339832,sa3004968,OF
2019,Je'Von Ward,Brewers (A),19,81,271,309,62,45,12,4,1,26,31,37,0,75,0,1,0,6,6,5,0.228782287,sa3004969,OF
2019,Isaiah Henry,Royals (R),20,32,112,127,30,19,5,2,4,19,19,15,0,51,0,0,0,0,8,3,0.267857142,sa3004970,OF
2019,Greg Deichmann,Athletics (AA),24,60,228,255,48,32,8,1,7,31,24,22,0,75,2,3,0,6,15,2,0.210526315,sa3004977,OF
2019,Joel Reyes,Braves (R),19,12,29,32,5,5,0,0,0,5,3,2,0,7,0,0,1,0,1,0,0.172413793,sa3004981,OF
2019,Michael Smith,Rays (A),22,48,167,198,45,39,3,3,0,18,20,24,0,30,3,1,3,1,8,4,0.269461077,sa3004997,OF
2019,Michael Smith,Rays (A+),22,27,100,113,30,21,7,0,2,15,18,8,0,27,3,0,2,0,9,2,0.3,sa3004997,OF
