Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Position
2019,Clayton Daniel,Cubs (AA),24,24,79,88,24,20,2,2,0,9,4,5,0,9,1,0,3,0,0,1,0.303797468,sa3007646,SS
2019,Jeremiah Jackson,Angels (R),19,40,157,180,39,15,9,1,14,29,38,17,0,63,1,5,0,2,3,0,0.248407643,sa3007740,SS
2019,Blaze Alexander,Diamondbacks (A),20,69,240,282,58,42,9,2,5,39,32,29,0,61,9,4,0,5,12,3,0.241666666,sa3007742,SS
2019,Connor Kaiser,Pirates (A),22,67,234,289,49,32,9,1,7,39,31,45,0,61,4,2,4,6,4,1,0.209401709,sa3007823,SS
2019,Nico Hoerner,Cubs (AA),22,42,155,171,40,24,10,3,3,21,15,11,0,22,4,1,0,2,5,2,0.258064516,sa3007867,SS
2019,Alvaro Rubalcaba,Angels (A+),24,45,135,159,28,18,6,2,2,20,12,19,0,47,3,2,0,3,2,1,0.207407407,sa3007882,SS
2019,Alvaro Rubalcaba,Angels (A),24,42,120,150,24,15,6,0,3,16,11,27,0,34,2,0,1,2,2,4,0.2,sa3007882,SS
2019,Cadyn Grenier,Orioles (A+),22,10,32,39,5,1,3,0,1,6,3,6,0,14,1,0,0,2,2,0,0.15625,sa3008140,SS
2019,Cadyn Grenier,Orioles (A),22,82,308,364,78,50,18,3,7,49,39,48,0,107,5,3,0,2,5,1,0.253246753,sa3008140,SS
2019,Deacon Liput,Dodgers (A+),23,57,212,243,48,33,9,2,4,33,25,29,1,87,0,0,2,2,8,8,0.226415094,sa3008141,SS
2019,Carlos Romero,Marlins (R),17,15,38,41,4,4,0,0,0,1,1,2,0,22,0,0,1,0,0,0,0.105263157,sa3008188,SS
2019,Ezequiel Tovar,Rockies (A-),17,42,166,185,36,30,2,2,2,17,11,12,0,41,1,2,4,2,9,0,0.216867469,sa3008239,SS
2019,Michael Davis,Twins (A),23,21,64,76,17,10,6,1,0,8,8,11,0,19,0,1,0,1,2,0,0.265625,sa3008248,SS
2019,Michael Davis,Twins (A+),23,14,45,51,8,7,1,0,0,5,1,6,0,22,0,0,0,1,0,1,0.177777777,sa3008248,SS
2019,Michael Davis,Twins (AA),23,19,64,71,10,4,2,3,1,11,5,6,0,31,1,0,0,0,1,0,0.15625,sa3008248,SS
2019,Andy Weber,Cubs (A),21,95,365,404,101,69,24,5,3,44,49,30,1,85,2,3,4,2,5,0,0.276712328,sa3008282,SS
